"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"6837",2020,"Manchester City","Premier League","Kevin De Bruyne","BEL","MF","28",1991,31,2244,1975,269,52,32,365,135,143,177,62,51,17,1475,310,459,263,1887,41,36,3,1674,13,38,61,96,"https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne",NA
"6838",2020,"Manchester City","Premier League","Thomas Doyle","ENG","MF","17",2001,0.2,19,18,1,1,0,1,0,0,0,0,0,0,19,0,0,4,15,0,0,0,19,0,0,0,0,"https://fbref.com/en/players/5526deb1/Thomas-Doyle",NA
"6839",2020,"Manchester City","Premier League","Ederson","BRA","GK","25",1993,34.1,1063,878,185,45,1,116,38,0,0,0,0,0,790,59,214,738,142,3,1,161,927,3,17,4,1,"https://fbref.com/en/players/3bb7b8b4/Ederson",NA
"6840",2020,"Manchester City","Premier League","Fernandinho","BRA","DF","34",1985,26.6,2190,2134,56,44,2,249,76,3,0,0,0,0,1709,193,288,243,1801,83,12,9,1985,6,23,12,22,"https://fbref.com/en/players/101da2b5/Fernandinho",NA
"6841",2020,"Manchester City","Premier League","Phil Foden","ENG","FW,MF","19",2000,10,508,494,14,4,4,74,17,22,6,2,1,0,398,51,59,450,37,11,4,2,431,0,6,2,15,"https://fbref.com/en/players/ed1e53f3/Phil-Foden",NA
"6842",2020,"Manchester City","Premier League","Eric García","ESP","DF","18",2001,8.8,705,698,7,6,0,50,17,1,0,0,0,0,641,29,35,63,625,11,1,1,672,1,3,2,4,"https://fbref.com/en/players/2bed3eab/Eric-Garcia",NA
"6843",2020,"Manchester City","Premier League","İlkay Gündoğan","GER","MF","28",1990,22.4,1956,1895,61,28,11,348,44,8,23,10,4,2,1515,251,190,540,1353,42,5,3,1779,3,13,24,24,"https://fbref.com/en/players/819b3158/Ilkay-Gundogan",NA
"6844",2020,"Manchester City","Premier League","Gabriel Jesus","BRA","FW","22",1997,22.6,608,589,19,0,2,145,8,5,1,0,0,0,467,92,49,70,486,17,4,11,532,1,6,13,18,"https://fbref.com/en/players/b66315ae/Gabriel-Jesus",NA
"6845",2020,"Manchester City","Premier League","Aymeric Laporte","ESP","DF","25",1994,12.2,1114,1093,21,14,0,125,35,0,0,0,0,0,913,101,100,839,201,42,7,6,1041,0,5,4,10,"https://fbref.com/en/players/119b9a8e/Aymeric-Laporte",NA
"6846",2020,"Manchester City","Premier League","Riyad Mahrez","ALG","FW,MF","28",1991,21.6,1188,1113,75,11,23,202,50,52,55,25,3,6,890,138,160,1039,114,15,9,3,1009,5,16,19,27,"https://fbref.com/en/players/892d5bb1/Riyad-Mahrez",NA
"6847",2020,"Manchester City","Premier League","Benjamin Mendy","FRA","DF","25",1994,16.6,1285,1158,127,13,0,160,33,69,0,0,0,0,900,225,160,1036,103,21,114,1,1108,5,14,18,32,"https://fbref.com/en/players/5271c8f1/Benjamin-Mendy",NA
"6848",2020,"Manchester City","Premier League","Nicolás Otamendi","ARG","DF","31",1988,19.1,1488,1474,14,10,0,142,35,1,0,0,0,0,1254,100,134,112,1299,38,4,4,1380,2,12,11,13,"https://fbref.com/en/players/0d267745/Nicolas-Otamendi",NA
"6849",2020,"Manchester City","Premier League","Rodri","ESP","MF","23",1996,27.6,2537,2505,32,30,0,477,100,4,0,0,0,0,1978,272,287,339,2056,87,2,12,2363,1,21,17,19,"https://fbref.com/en/players/6434f10d/Rodri",NA
"6850",2020,"Manchester City","Premier League","Leroy Sané","GER","FW","23",1996,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,0,6,0,0,0,0,"https://fbref.com/en/players/2b114be3/Leroy-Sane",NA
"6851",2020,"Manchester City","Premier League","Bernardo Silva","POR","FW,MF","24",1994,22.6,1451,1394,57,11,3,251,24,63,19,1,1,0,1103,210,138,1282,94,40,24,2,1262,2,6,15,39,"https://fbref.com/en/players/3eb22ec9/Bernardo-Silva",NA
"6852",2020,"Manchester City","Premier League","David Silva","ESP","MF","33",1986,20.3,1513,1455,58,18,11,269,12,26,10,1,2,0,1232,182,99,1292,189,16,5,5,1319,6,14,34,39,"https://fbref.com/en/players/e2716bd0/David-Silva",NA
"6853",2020,"Manchester City","Premier League","Raheem Sterling","ENG","FW","24",1994,29.5,1217,1197,20,1,4,290,4,63,1,0,0,0,965,150,102,133,1027,19,13,14,983,1,13,33,55,"https://fbref.com/en/players/b400bde0/Raheem-Sterling",NA
"6854",2020,"Manchester City","Premier League","John Stones","ENG","DF","25",1994,12.5,1016,1001,15,11,0,135,36,0,0,0,0,0,847,72,97,103,839,43,4,3,966,1,4,2,4,"https://fbref.com/en/players/5eecec3d/John-Stones",NA
"6855",2020,"Manchester City","Premier League","Kyle Walker","ENG","DF","29",1990,26.6,2144,1922,222,27,2,252,83,50,1,0,0,0,1514,353,277,57,1801,52,194,19,1884,4,25,28,45,"https://fbref.com/en/players/86dd77d1/Kyle-Walker",NA
"6856",2020,"Manchester City","Premier League","Oleksandr Zinchenko","UKR","DF","22",1996,14.2,1348,1232,116,9,2,157,20,33,3,0,0,1,986,208,154,1091,90,44,104,4,1198,4,7,14,22,"https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko",NA
"6857",2020,"Manchester Utd","Premier League","Eric Bailly","CIV","DF","25",1994,1.7,72,72,0,0,0,7,1,0,0,0,0,0,47,14,11,10,52,5,0,1,64,0,0,0,1,"https://fbref.com/en/players/a1232f4e/Eric-Bailly",NA
"6858",2020,"Manchester Utd","Premier League","Tahith Chong","NED","FW,DF","19",1999,0.4,14,14,0,0,0,2,0,0,0,0,0,0,13,1,0,14,0,0,0,0,9,0,1,2,1,"https://fbref.com/en/players/2696b6a9/Tahith-Chong",NA
"6859",2020,"Manchester Utd","Premier League","Diogo Dalot","POR","DF,MF","20",1999,0.7,64,50,14,0,0,8,0,2,1,0,0,0,34,20,10,7,40,2,13,1,51,0,1,2,1,"https://fbref.com/en/players/d9565625/Diogo-Dalot",NA
"6860",2020,"Manchester Utd","Premier League","Bruno Fernandes","POR","MF","24",1994,13.2,853,751,102,27,4,140,53,22,55,15,24,7,528,138,187,64,768,13,5,2,608,3,12,23,39,"https://fbref.com/en/players/507c7bdf/Bruno-Fernandes",NA
"6861",2020,"Manchester Utd","Premier League","Timothy Fosu-Mensah","NED","DF","21",1998,1.5,73,66,7,0,0,4,1,2,0,0,0,0,51,13,9,15,47,4,7,0,62,0,2,1,1,"https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah",NA
"6862",2020,"Manchester Utd","Premier League","Fred","BRA","MF","26",1993,24,1714,1608,106,53,3,344,83,27,42,15,16,0,1231,232,251,1200,466,29,8,6,1463,2,18,20,37,"https://fbref.com/en/players/b853e0ad/Fred",NA
"6863",2020,"Manchester Utd","Premier League","James Garner","ENG","MF","18",2001,0.1,15,15,0,0,0,6,1,0,0,0,0,0,15,0,0,2,12,0,0,1,15,0,0,0,0,"https://fbref.com/en/players/4e015693/James-Garner",NA
"6864",2020,"Manchester Utd","Premier League","David de Gea","ESP","GK","28",1990,38,934,590,344,78,0,108,23,0,0,0,0,0,545,80,309,55,695,0,1,148,726,1,18,3,5,"https://fbref.com/en/players/7ba6d84e/David-de-Gea",NA
"6865",2020,"Manchester Utd","Premier League","Angel Gomes","ENG","MF","18",2000,0.2,13,13,0,0,1,0,1,0,0,0,0,0,10,0,3,0,13,0,0,0,11,0,2,0,0,"https://fbref.com/en/players/645a3363/Angel-Gomes",NA
"6866",2020,"Manchester Utd","Premier League","Mason Greenwood","ENG","FW","17",2001,14.7,488,485,3,0,0,101,12,13,2,0,1,0,391,51,46,382,93,9,0,0,416,1,6,7,11,"https://fbref.com/en/players/58eee997/Mason-Greenwood",NA
"6867",2020,"Manchester Utd","Premier League","Odion Ighalo","NGA","FW","30",1989,1.1,23,23,0,0,0,4,0,0,0,0,0,0,18,3,2,3,19,1,0,0,21,0,0,0,0,"https://fbref.com/en/players/03622183/Odion-Ighalo",NA
"6868",2020,"Manchester Utd","Premier League","Daniel James","WAL","FW","21",1997,25.4,803,789,14,4,3,183,21,72,3,1,1,0,588,118,97,99,681,14,5,1,586,3,18,15,63,"https://fbref.com/en/players/c931d9f9/Daniel-James",NA
"6869",2020,"Manchester Utd","Premier League","Phil Jones","ENG","DF","27",1992,1.5,89,86,3,2,0,22,3,1,0,0,0,0,67,14,8,7,73,3,1,2,79,0,2,1,1,"https://fbref.com/en/players/def899bd/Phil-Jones",NA
"6870",2020,"Manchester Utd","Premier League","Victor Lindelöf","SWE","DF","25",1994,34.4,2013,1955,58,46,2,276,30,1,0,0,0,0,1572,199,242,253,1606,76,12,14,1764,2,33,25,20,"https://fbref.com/en/players/f5deef4c/Victor-Lindelof",NA
"6871",2020,"Manchester Utd","Premier League","Jesse Lingard","ENG","MF,FW","26",1992,10.4,409,389,20,3,1,81,4,5,2,0,0,0,327,54,28,19,366,9,6,8,351,3,5,8,11,"https://fbref.com/en/players/810e3c74/Jesse-Lingard",NA
"6872",2020,"Manchester Utd","Premier League","Harry Maguire","ENG","DF","26",1993,38,2403,2327,76,66,1,362,91,1,0,0,0,0,1787,268,348,320,1862,119,10,11,2127,5,45,21,11,"https://fbref.com/en/players/d8931174/Harry-Maguire",NA
"6873",2020,"Manchester Utd","Premier League","Anthony Martial","FRA","FW","23",1995,29.2,721,692,29,4,5,204,3,20,0,0,0,0,587,94,40,123,560,12,4,6,575,2,7,14,43,"https://fbref.com/en/players/8b788c01/Anthony-Martial",NA
"6874",2020,"Manchester Utd","Premier League","Juan Mata","ESP","MF,FW","31",1988,8.4,523,494,29,8,2,116,11,14,10,5,1,2,377,67,79,444,64,4,6,2,442,2,3,6,15,"https://fbref.com/en/players/29733c72/Juan-Mata",NA
"6875",2020,"Manchester Utd","Premier League","Nemanja Matić","SRB","MF","30",1988,17.6,1240,1210,30,26,1,220,30,2,0,0,0,0,979,125,136,1029,147,40,4,5,1095,1,11,17,22,"https://fbref.com/en/players/eb7822d7/Nemanja-Matic",NA
"6876",2020,"Manchester Utd","Premier League","Scott McTominay","SCO","MF","22",1996,19.7,995,966,29,28,2,158,47,9,0,0,0,0,745,111,139,44,878,45,1,5,816,2,18,21,25,"https://fbref.com/en/players/d93c2511/Scott-McTominay",NA
"6877",2020,"Manchester Utd","Premier League","Andreas Pereira","BRA","MF,FW","23",1996,16.5,770,692,78,23,1,157,30,29,37,14,12,3,518,125,127,89,634,23,9,3,566,4,11,22,27,"https://fbref.com/en/players/6639e500/Andreas-Pereira",NA
"6878",2020,"Manchester Utd","Premier League","Paul Pogba","FRA","MF","26",1993,13.4,1026,998,28,27,6,214,63,7,0,0,0,0,735,136,155,112,864,24,1,7,880,5,10,16,23,"https://fbref.com/en/players/867239d3/Paul-Pogba",NA
"6879",2020,"Manchester Utd","Premier League","Marcus Rashford","ENG","FW","21",1997,29.4,988,961,27,2,8,162,26,29,9,5,1,2,742,120,126,89,833,28,8,14,758,3,18,26,43,"https://fbref.com/en/players/a1d5bd30/Marcus-Rashford",NA
"6880",2020,"Manchester Utd","Premier League","Marcos Rojo","ARG","DF","29",1990,1.4,55,45,10,2,0,6,2,2,0,0,0,0,25,12,18,39,5,1,8,0,37,0,3,0,0,"https://fbref.com/en/players/e0991c04/Marcos-Rojo",NA
"6881",2020,"Manchester Utd","Premier League","Luke Shaw","ENG","DF","24",1995,19.3,1296,1137,159,19,1,243,14,24,5,4,0,0,910,203,183,972,111,55,135,3,1121,1,12,19,37,"https://fbref.com/en/players/9c94165b/Luke-Shaw",NA
"6882",2020,"Manchester Utd","Premier League","Axel Tuanzebe","ENG","DF","21",1997,2.1,141,129,12,1,0,16,3,1,0,0,0,0,104,24,13,18,104,5,11,1,127,0,0,1,2,"https://fbref.com/en/players/2baec6ce/Axel-Tuanzebe",NA
"6883",2020,"Manchester Utd","Premier League","Aaron Wan-Bissaka","ENG","DF","21",1997,34.1,2064,1680,384,16,0,299,16,71,0,0,0,0,1334,407,323,79,1558,43,368,2,1676,5,23,35,94,"https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka",NA
"6884",2020,"Manchester Utd","Premier League","Brandon Williams","ENG","DF","18",2000,11.2,636,553,83,7,1,91,6,14,1,0,0,0,452,98,86,157,380,15,75,1,531,3,8,15,12,"https://fbref.com/en/players/5e74d6c8/Brandon-Williams",NA
"6885",2020,"Manchester Utd","Premier League","Ashley Young","ENG","DF","34",1985,10.6,735,553,182,28,1,114,39,24,35,13,14,6,406,130,199,86,502,17,119,5,565,4,21,17,19,"https://fbref.com/en/players/be927d03/Ashley-Young",NA
"6886",2020,"Marseille","Ligue 1","Marley Aké","FRA","FW,MF","18",2001,1.1,29,27,2,0,0,6,1,1,0,0,0,0,22,3,4,2,27,0,0,0,25,0,1,0,0,"https://fbref.com/en/players/414e1f69/Marley-Ake",NA
"6887",2020,"Marseille","Ligue 1","Jordan Amavi","FRA","DF","25",1994,24,1222,1005,217,13,1,183,11,31,0,0,0,0,705,259,258,639,286,55,204,6,983,0,26,13,38,"https://fbref.com/en/players/22721b88/Jordan-Amavi",NA
"6888",2020,"Marseille","Ligue 1","Darío Benedetto","ARG","FW","29",1990,23.3,503,452,51,1,1,123,28,10,0,0,0,0,244,142,117,44,359,52,2,16,342,3,15,11,22,"https://fbref.com/en/players/bef0a7ac/Dario-Benedetto",NA
"6889",2020,"Marseille","Ligue 1","Duje Ćaleta-Car","CRO","DF","22",1996,21,1059,1021,38,32,0,102,39,3,0,0,0,0,781,116,162,322,654,48,4,10,941,0,20,10,1,"https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car",NA
"6890",2020,"Marseille","Ligue 1","Florian Chabrolle","FRA","MF","21",1998,0.2,16,16,0,0,0,3,0,0,0,0,0,0,13,3,0,2,14,0,0,0,14,0,0,0,2,"https://fbref.com/en/players/5d9577aa/Florian-Chabrolle",NA
"6891",2020,"Marseille","Ligue 1","Valère Germain","FRA","FW","29",1990,15,440,424,16,3,0,108,9,24,0,0,0,0,265,106,69,27,349,30,8,3,330,1,2,8,20,"https://fbref.com/en/players/ea0ff634/Valere-Germain",NA
"6892",2020,"Marseille","Ligue 1","Álvaro González","ESP","DF","29",1990,18.1,849,829,20,16,1,102,25,0,0,0,0,0,621,90,138,155,638,39,4,2,753,0,11,5,5,"https://fbref.com/en/players/42dcf26d/Alvaro-Gonzalez",NA
"6893",2020,"Marseille","Ligue 1","Luiz Gustavo","BRA","MF","32",1987,2.1,95,93,2,2,0,21,3,1,0,0,0,0,73,12,10,69,20,5,0,0,88,0,2,0,0,"https://fbref.com/en/players/82671804/Luiz-Gustavo",NA
"6894",2020,"Marseille","Ligue 1","Boubacar Kamara","FRA","DF,MF","19",1999,23.8,1280,1226,54,51,2,197,38,0,0,0,0,0,935,137,208,121,1073,50,3,3,1130,0,17,14,9,"https://fbref.com/en/players/cc77354e/Boubacar-Kamara",NA
"6895",2020,"Marseille","Ligue 1","Saîf-Eddine Khaoui","TUN","MF,FW","24",1995,1.2,59,52,7,2,1,9,3,3,5,4,0,0,35,10,14,51,4,2,0,0,41,0,1,0,1,"https://fbref.com/en/players/796b1c41/Saif-Eddine-Khaoui",NA
"6896",2020,"Marseille","Ligue 1","Isaac Lihadji","FRA","DF,MF","17",2002,0.3,16,14,2,0,0,7,0,0,0,0,0,0,11,3,2,11,1,1,2,0,12,0,0,1,1,"https://fbref.com/en/players/57a46f3f/Isaac-Lihadji",NA
"6897",2020,"Marseille","Ligue 1","Maxime Lopez","FRA","MF,FW","21",1997,12.3,884,855,29,11,4,133,10,17,9,3,4,0,729,86,69,79,786,10,8,0,775,0,9,20,12,"https://fbref.com/en/players/20094685/Maxime-Lopez",NA
"6898",2020,"Marseille","Ligue 1","Steve Mandanda","FRA","GK","34",1985,26.3,848,627,221,79,0,71,22,0,0,0,0,0,401,56,391,98,565,0,0,134,575,0,23,4,2,"https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda",NA
"6899",2020,"Marseille","Ligue 1","Dimitri Payet","FRA","FW","32",1987,21.4,1109,915,194,58,8,172,74,75,115,29,52,24,628,153,328,124,941,10,21,7,775,4,20,30,46,"https://fbref.com/en/players/58ae47b2/Dimitri-Payet",NA
"6900",2020,"Marseille","Ligue 1","Yohann Pelé","FRA","GK","36",1982,1.7,47,31,16,2,0,3,0,0,0,0,0,0,30,4,13,3,37,0,0,7,36,0,0,0,1,"https://fbref.com/en/players/76806215/Yohann-Pele",NA
"6901",2020,"Marseille","Ligue 1","Lucas Perrin","FRA","DF","20",1998,4,256,243,13,9,0,25,8,0,0,0,0,0,203,24,29,41,199,6,4,1,238,0,2,1,1,"https://fbref.com/en/players/49070d66/Lucas-Perrin",NA
"6902",2020,"Marseille","Ligue 1","Nemanja Radonjić","SRB","FW,MF","23",1996,9.8,347,339,8,0,5,82,14,21,4,0,1,0,240,72,35,27,305,7,4,1,254,1,4,11,24,"https://fbref.com/en/players/0630eb63/Nemanja-Radonjic",NA
"6903",2020,"Marseille","Ligue 1","Valentin Rongier","FRA","MF","24",1994,19.9,1264,1243,21,17,1,224,34,6,1,1,0,0,937,193,134,185,1011,43,3,3,1097,4,22,18,23,"https://fbref.com/en/players/ed45c4a5/Valentin-Rongier",NA
"6904",2020,"Marseille","Ligue 1","Hiroki Sakai","JPN","DF","29",1990,18,1112,912,200,12,1,176,8,27,0,0,0,0,706,236,170,80,783,34,188,5,942,0,16,21,31,"https://fbref.com/en/players/d63e2912/Hiroki-Sakai",NA
"6905",2020,"Marseille","Ligue 1","Morgan Sanson","FRA","MF","24",1994,24.1,907,879,28,14,2,191,29,51,7,3,3,0,646,140,121,145,714,22,7,9,726,4,12,16,32,"https://fbref.com/en/players/6e7f1353/Morgan-Sanson",NA
"6906",2020,"Marseille","Ligue 1","Bouna Sarr","SEN","DF,FW","27",1992,24,1357,1147,210,22,3,209,25,62,10,2,7,0,871,300,186,121,999,35,178,2,1100,1,18,20,52,"https://fbref.com/en/players/1a4b9094/Bouna-Sarr",NA
"6907",2020,"Marseille","Ligue 1","Kevin Strootman","NED","MF","29",1990,15.7,941,889,52,40,1,138,15,8,0,0,0,0,707,115,119,756,115,41,11,2,824,2,7,10,15,"https://fbref.com/en/players/ef2e5e1a/Kevin-Strootman",NA
"6908",2020,"Marseille","Ligue 1","Florian Thauvin","FRA","FW","26",1993,0.2,12,12,0,0,0,4,0,0,0,0,0,0,10,2,0,10,2,0,0,0,12,0,0,0,0,"https://fbref.com/en/players/2b9fdeea/Florian-Thauvin",NA
"6909",2020,"Metz","Ligue 1","Thierry Ambrose","GLP","FW","22",1997,6.1,193,191,2,1,0,60,5,12,0,0,0,0,110,29,54,38,122,14,0,1,140,0,5,2,9,"https://fbref.com/en/players/2945f4b7/Thierry-Ambrose",NA
"6910",2020,"Metz","Ligue 1","Victorien Angban","CIV","MF","22",1996,11.4,622,595,27,22,0,132,21,2,1,0,0,1,488,60,74,98,489,21,1,8,548,1,7,8,10,"https://fbref.com/en/players/d8992b84/Victorien-Angban",NA
"6911",2020,"Metz","Ligue 1","Farid Boulaya","ALG","FW","26",1993,9.1,424,392,32,5,5,82,9,24,24,5,15,0,256,73,95,70,330,12,2,6,289,3,14,9,24,"https://fbref.com/en/players/a0791826/Farid-Boulaya",NA
"6912",2020,"Metz","Ligue 1","John Boye","GHA","DF","32",1987,23.5,891,869,22,19,0,119,20,0,0,0,0,0,640,120,131,158,665,41,3,6,773,2,21,6,7,"https://fbref.com/en/players/861227d2/John-Boye",NA
"6913",2020,"Metz","Ligue 1","Dylan Bronn","TUN","DF","24",1995,9,293,280,13,11,0,33,19,0,0,0,0,0,190,29,74,29,245,13,2,2,239,0,8,2,3,"https://fbref.com/en/players/edd81e2a/Dylan-Bronn",NA
"6914",2020,"Metz","Ligue 1","Manuel Cabit","MTQ","DF","26",1993,3,155,109,46,4,0,21,1,9,0,0,0,0,76,33,46,79,26,7,42,1,104,0,1,2,7,"https://fbref.com/en/players/38568467/Manuel-Cabit",NA
"6915",2020,"Metz","Ligue 1","Fabien Centonze","FRA","DF","23",1996,28,1297,1029,268,22,0,187,30,59,1,0,1,0,690,220,387,151,812,66,245,2,980,1,31,30,41,"https://fbref.com/en/players/3c6bbbab/Fabien-Centonze",NA
"6916",2020,"Metz","Ligue 1","Renaud Cohade","FRA","MF","34",1984,8.5,584,543,41,14,2,117,12,14,14,6,5,0,424,66,94,43,506,16,5,1,480,1,12,12,13,"https://fbref.com/en/players/4e7d66f8/Renaud-Cohade",NA
"6917",2020,"Metz","Ligue 1","Thomas Delaine","FRA","DF","27",1992,13.9,677,525,152,11,0,91,8,49,2,0,1,0,326,142,209,360,157,20,139,1,468,4,10,14,30,"https://fbref.com/en/players/8332db56/Thomas-Delaine",NA
"6918",2020,"Metz","Ligue 1","Paul Delecroix","FRA","GK","30",1988,1.5,44,29,15,4,0,3,0,0,0,0,0,0,12,4,28,3,34,0,0,5,27,0,0,0,0,"https://fbref.com/en/players/2ee1b96b/Paul-Delecroix",NA
"6919",2020,"Metz","Ligue 1","Habib Diallo","SEN","FW","24",1995,24.4,451,416,35,0,1,159,5,12,1,1,0,0,261,102,88,48,290,25,2,20,318,2,11,14,22,"https://fbref.com/en/players/6605d143/Habib-Diallo",NA
"6920",2020,"Metz","Ligue 1","Mamadou Fofana","MLI","DF,MF","21",1998,17.6,738,720,18,17,0,107,25,1,0,0,0,0,558,78,102,146,555,23,1,0,645,3,7,4,6,"https://fbref.com/en/players/4c4ffacc/Mamadou-Fofana",NA
"6921",2020,"Metz","Ligue 1","Marvin Gakpa","FRA","MF,FW","25",1993,5.2,257,229,28,14,0,51,11,13,11,3,3,5,177,32,48,226,18,8,3,0,190,1,6,8,9,"https://fbref.com/en/players/c1b16364/Marvin-Gakpa",NA
"6922",2020,"Metz","Ligue 1","Habib Maïga","CIV","MF","23",1996,25.2,1309,1287,22,16,2,250,45,39,0,0,0,0,950,164,195,116,1107,49,4,9,1059,6,24,20,34,"https://fbref.com/en/players/e768de1f/Habib-Maiga",NA
"6923",2020,"Metz","Ligue 1","Georges Mikautadze","GEO","FW","18",2000,0.1,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,1,0,"https://fbref.com/en/players/4788cb6b/Georges-Mikautadze",NA
"6924",2020,"Metz","Ligue 1","Kévin N'Doram","FRA","MF","23",1996,18.3,900,864,36,31,1,164,23,2,1,0,0,0,712,95,93,56,783,36,2,2,807,0,13,16,11,"https://fbref.com/en/players/e50623a0/Kevin-NDoram",NA
"6925",2020,"Metz","Ligue 1","Papa Ndiaga Yade","SEN","FW","19",2000,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,"https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade",NA
"6926",2020,"Metz","Ligue 1","Opa Nguette","SEN","FW","25",1994,20.3,544,536,8,3,1,152,6,14,2,1,1,0,443,58,43,60,446,16,3,5,430,3,11,12,21,"https://fbref.com/en/players/75a63397/Opa-Nguette",NA
"6927",2020,"Metz","Ligue 1","Ibrahima Niane","SEN","FW","20",1999,10.6,287,264,23,3,1,80,6,11,12,5,4,1,171,57,59,22,222,18,3,2,204,0,9,6,9,"https://fbref.com/en/players/46faabfa/Ibrahima-Niane",NA
"6928",2020,"Metz","Ligue 1","Alexandre Oukidja","ALG","GK","31",1988,26.5,887,572,315,106,0,50,28,0,0,0,0,0,201,61,625,38,635,2,0,113,454,0,38,3,1,"https://fbref.com/en/players/ae7d0ecd/Alexandre-Oukidja",NA
"6929",2020,"Metz","Ligue 1","Vincent Pajot","FRA","MF","28",1990,5.8,244,217,27,13,1,42,6,2,12,7,4,1,164,35,45,27,199,10,0,3,197,0,6,3,4,"https://fbref.com/en/players/f86ca403/Vincent-Pajot",NA
"6930",2020,"Metz","Ligue 1","Stoppila Sunzu","ZAM","DF","30",1989,15,520,507,13,11,0,82,10,0,0,0,0,0,381,44,95,51,437,17,2,4,454,0,4,3,7,"https://fbref.com/en/players/1bab7b66/Stoppila-Sunzu",NA
"6931",2020,"Metz","Ligue 1","Adama Traoré","MLI","FW,MF","24",1995,11.2,493,425,68,21,3,100,18,13,36,19,10,5,353,77,63,381,88,9,5,5,399,1,5,20,7,"https://fbref.com/en/players/1a6f2a66/Adama-Traore",NA
"6932",2020,"Metz","Ligue 1","Matthieu Udol","FRA","DF","23",1996,12.2,581,456,125,15,1,90,11,27,0,0,0,0,287,101,193,378,66,21,110,1,428,1,16,8,20,"https://fbref.com/en/players/cc41f558/Matthieu-Udol",NA
"6933",2020,"Milan","Serie A","Asmir Begović","BIH","GK","32",1987,1.4,36,19,17,5,0,0,1,0,0,0,0,0,25,1,10,4,27,0,0,5,29,0,1,0,0,"https://fbref.com/en/players/7b4de647/Asmir-Begovic",NA
"6934",2020,"Milan","Serie A","Ismaël Bennacer","ALG","MF","21",1997,27.6,1808,1691,117,72,0,286,43,9,26,6,17,1,1345,226,237,1561,168,51,2,5,1584,6,12,24,22,"https://fbref.com/en/players/db092d3b/Ismael-Bennacer",NA
"6935",2020,"Milan","Serie A","Lucas Biglia","ARG","MF","33",1986,7.6,438,399,39,30,0,76,16,1,2,0,2,0,320,67,51,96,313,13,2,1,398,0,2,6,6,"https://fbref.com/en/players/5710a281/Lucas-Biglia",NA
"6936",2020,"Milan","Serie A","Giacomo Bonaventura","ITA","MF,FW","29",1989,14.9,700,670,30,10,2,161,15,14,15,6,4,2,535,92,73,105,567,17,1,5,589,2,5,5,20,"https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura",NA
"6937",2020,"Milan","Serie A","Fabio Borini","ITA","MF,FW","28",1991,0.8,22,21,1,1,0,2,0,0,0,0,0,0,15,4,3,8,12,2,0,0,17,0,0,0,1,"https://fbref.com/en/players/ef5b337e/Fabio-Borini",NA
"6938",2020,"Milan","Serie A","Marco Brescianini","ITA","MF","19",2000,0.3,23,23,0,0,0,2,0,0,0,0,0,0,19,3,1,13,8,1,0,0,23,0,0,0,0,"https://fbref.com/en/players/dfd56738/Marco-Brescianini",NA
"6939",2020,"Milan","Serie A","Davide Calabria","ITA","DF","22",1996,18,1169,980,189,23,1,121,24,29,0,0,0,0,687,210,272,74,868,45,166,5,945,1,17,17,26,"https://fbref.com/en/players/2146785a/Davide-Calabria",NA
"6940",2020,"Milan","Serie A","Hakan Çalhanoğlu","TUR","MF,FW","25",1994,30,1649,1496,153,45,9,275,76,61,92,36,36,4,1074,257,318,179,1397,32,13,11,1290,9,25,34,46,"https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu",NA
"6941",2020,"Milan","Serie A","Samu Castillejo","ESP","FW,MF","24",1995,13.4,560,510,50,10,4,100,18,46,26,11,8,0,355,84,121,449,77,8,12,3,422,4,10,11,19,"https://fbref.com/en/players/130a7a3f/Samu-Castillejo",NA
"6942",2020,"Milan","Serie A","Lorenzo Colombo","ITA","FW","17",2002,0.1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,"https://fbref.com/en/players/04df29a5/Lorenzo-Colombo",NA
"6943",2020,"Milan","Serie A","Andrea Conti","ITA","DF","25",1994,19.2,1060,886,174,20,0,121,8,22,0,0,0,0,638,210,212,51,801,38,154,5,888,3,16,18,25,"https://fbref.com/en/players/8fef5412/Andrea-Conti",NA
