"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Vs","Att_Vs","Tkl_percent_Vs","Past_Vs","Press_Pressures","Succ_Pressures","_percent_Pressures","Def 3rd_Pressures","Mid 3rd_Pressures","Att 3rd_Pressures","Blocks_Blocks","Sh_Blocks","ShSv_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"877",2022,"Lens","Ligue 1","team",28,38,673,414,321,273,79,247,594,41.6,347,5342,1591,29.8,1633,2415,1294,495,112,4,383,666,1339,585,6,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"878",2022,"Lens","Ligue 1","opponent",28,38,639,414,323,241,75,232,591,39.3,359,5624,1688,30,1733,2749,1142,570,137,5,433,660,1299,617,12,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"879",2022,"Levante","La Liga","team",31,38,613,379,305,224,84,225,535,42.1,310,5575,1520,27.3,1804,2505,1266,496,120,2,376,504,1117,738,9,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
"880",2022,"Levante","La Liga","opponent",31,38,705,444,366,262,77,269,620,43.4,351,5409,1697,31.4,1637,2437,1335,576,125,2,451,543,1248,626,17,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
"881",2022,"Leverkusen","Bundesliga","team",29,34,558,359,297,212,49,210,492,42.7,282,4931,1612,32.7,1738,2160,1033,507,112,0,395,617,1175,626,8,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"882",2022,"Leverkusen","Bundesliga","opponent",29,34,697,428,327,264,106,276,703,39.3,427,5711,1793,31.4,1614,2583,1514,541,109,4,432,621,1318,577,9,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"883",2022,"Lille","Ligue 1","team",26,38,704,454,339,279,86,246,607,40.5,361,5317,1671,31.4,1657,2448,1212,540,131,2,409,537,1241,697,8,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"884",2022,"Lille","Ligue 1","opponent",26,38,705,443,344,279,82,257,598,43,341,5875,1768,30.1,1947,2632,1296,564,111,0,453,649,1354,646,7,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"885",2022,"Liverpool","Premier League","team",27,38,589,366,211,263,115,196,551,35.6,355,5360,1731,32.3,1303,2355,1702,462,91,5,371,552,1141,566,7,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"886",2022,"Liverpool","Premier League","opponent",27,38,699,413,437,214,48,253,645,39.2,392,6138,1761,28.7,2504,2512,1122,783,234,12,549,735,1434,1001,12,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"887",2022,"Lorient","Ligue 1","team",29,38,781,488,371,330,80,303,784,38.6,481,6400,1870,29.2,2207,3027,1166,536,124,1,412,650,1431,790,9,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
"888",2022,"Lorient","Ligue 1","opponent",29,38,696,420,298,300,98,239,575,41.6,336,5682,1818,32,1642,2651,1389,535,124,2,411,577,1273,583,6,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
"889",2022,"Lyon","Ligue 1","team",30,38,731,484,307,313,111,272,646,42.1,374,5768,1766,30.6,1680,2697,1391,543,103,8,440,613,1344,627,9,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"890",2022,"Lyon","Ligue 1","opponent",30,38,811,504,419,302,90,311,829,37.5,518,6913,1997,28.9,2344,3260,1309,532,159,4,373,680,1491,612,5,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"891",2022,"M'Gladbach","Bundesliga","team",26,34,665,403,303,278,84,258,610,42.3,352,5202,1687,32.4,1589,2390,1223,572,113,2,459,559,1224,636,6,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"892",2022,"M'Gladbach","Bundesliga","opponent",26,34,679,419,307,306,66,240,572,42,332,5926,1947,32.9,1680,2884,1362,563,153,3,410,566,1245,571,14,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"893",2022,"Mainz 05","Bundesliga","team",28,34,703,417,349,262,92,251,578,43.4,327,5613,1823,32.5,1780,2454,1379,557,108,1,449,593,1296,697,9,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"894",2022,"Mainz 05","Bundesliga","opponent",28,34,596,348,280,257,59,211,484,43.6,273,5195,1798,34.6,1626,2357,1212,554,119,1,435,545,1141,922,14,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"895",2022,"Mallorca","La Liga","team",33,38,668,428,337,253,78,215,496,43.3,281,5393,1552,28.8,1756,2477,1160,599,148,3,451,530,1198,841,10,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"896",2022,"Mallorca","La Liga","opponent",33,38,710,433,297,320,93,214,583,36.7,369,5402,1673,31,1639,2511,1252,555,128,0,427,448,1158,798,10,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"897",2022,"Manchester City","Premier League","team",26,38,508,325,177,225,106,186,478,38.9,292,4254,1381,32.5,930,1864,1460,392,67,3,325,434,942,474,7,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"898",2022,"Manchester City","Premier League","opponent",26,38,701,424,430,222,49,259,674,38.4,415,6480,1422,21.9,2799,2612,1069,704,232,6,472,597,1298,791,16,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"899",2022,"Manchester Utd","Premier League","team",29,38,632,388,333,223,76,230,554,41.5,324,5069,1462,28.8,1732,2209,1128,564,154,4,410,566,1198,807,12,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"900",2022,"Manchester Utd","Premier League","opponent",29,38,663,418,315,239,109,250,632,39.6,382,5709,1738,30.4,1838,2476,1395,603,161,4,442,691,1354,636,9,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"901",2022,"Marseille","Ligue 1","team",27,38,619,397,289,256,74,204,513,39.8,309,4787,1530,32,1353,2175,1259,423,74,0,349,509,1128,462,6,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"902",2022,"Marseille","Ligue 1","opponent",27,38,680,434,352,236,92,224,542,41.3,318,6910,1664,24.1,2302,3156,1452,533,143,0,390,592,1272,574,4,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"903",2022,"Metz","Ligue 1","team",36,38,842,511,437,327,78,278,660,42.1,382,6105,1804,29.5,2260,2837,1008,636,156,4,480,729,1571,797,8,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
"904",2022,"Metz","Ligue 1","opponent",36,38,721,449,276,349,96,239,606,39.4,367,5097,1679,32.9,1295,2531,1271,491,105,3,386,560,1281,614,6,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
"905",2022,"Milan","Serie A","team",28,38,756,489,350,290,116,242,568,42.6,326,6144,1914,31.2,1756,2802,1586,530,125,2,405,606,1362,501,8,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"906",2022,"Milan","Serie A","opponent",28,38,674,423,352,244,78,277,754,36.7,477,5667,1700,30,2152,2446,1069,604,191,2,413,561,1235,793,13,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"907",2022,"Monaco","Ligue 1","team",27,38,800,507,329,374,97,294,720,40.8,426,6391,2019,31.6,1665,3049,1677,477,118,2,359,666,1466,600,8,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"908",2022,"Monaco","Ligue 1","opponent",27,38,681,427,329,274,78,251,668,37.6,417,5949,1812,30.5,2146,2707,1096,586,123,3,463,710,1391,797,11,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"909",2022,"Montpellier","Ligue 1","team",26,38,696,406,380,227,89,256,692,37,436,5422,1557,28.7,2003,2216,1203,521,147,2,374,608,1304,670,11,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"910",2022,"Montpellier","Ligue 1","opponent",26,38,694,463,294,280,120,235,601,39.1,366,5166,1596,30.9,1559,2214,1393,558,130,3,428,596,1290,689,6,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"911",2022,"Nantes","Ligue 1","team",26,38,777,460,385,281,111,287,705,40.7,418,6222,1693,27.2,2091,2788,1343,541,142,6,399,606,1383,643,4,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"912",2022,"Nantes","Ligue 1","opponent",26,38,741,414,423,245,73,285,618,46.1,333,5295,1594,30.1,1946,2283,1066,503,109,4,394,560,1301,755,6,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"913",2022,"Napoli","Serie A","team",27,38,617,403,289,238,90,261,630,41.4,369,5417,1728,31.9,1650,2296,1471,493,121,1,372,465,1082,457,2,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"914",2022,"Napoli","Serie A","opponent",27,38,606,369,299,231,76,207,546,37.9,339,6107,1570,25.7,2066,2577,1464,584,170,1,414,645,1251,535,8,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"915",2022,"Newcastle Utd","Premier League","team",29,38,706,407,380,249,77,259,627,41.3,368,5431,1460,26.9,1989,2272,1170,587,174,5,413,598,1304,848,8,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"916",2022,"Newcastle Utd","Premier League","opponent",29,38,691,413,329,270,92,230,595,38.7,365,5104,1617,31.7,1785,2101,1218,507,143,2,364,429,1120,747,6,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"917",2022,"Nice","Ligue 1","team",27,38,703,419,339,280,84,259,565,45.8,306,5274,1613,30.6,1534,2477,1263,565,134,5,431,609,1312,615,4,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"918",2022,"Nice","Ligue 1","opponent",27,38,700,444,351,267,82,254,644,39.4,390,5845,1730,29.6,1949,2641,1255,513,117,2,396,585,1285,691,9,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"919",2022,"Norwich City","Premier League","team",28,38,678,392,358,256,64,256,643,39.8,387,6146,1570,25.5,2410,2488,1248,640,208,5,432,633,1311,840,9,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats"
"920",2022,"Norwich City","Premier League","opponent",28,38,646,372,303,236,107,259,576,45,317,5123,1529,29.8,1521,2082,1520,523,128,1,395,540,1186,636,7,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats"
"921",2022,"Osasuna","La Liga","team",29,38,626,373,291,242,93,269,641,42,372,5526,1572,28.4,1605,2510,1411,588,133,1,455,554,1180,801,4,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"922",2022,"Osasuna","La Liga","opponent",29,38,547,334,273,224,50,168,434,38.7,266,5115,1559,30.5,1773,2381,961,586,112,1,474,544,1091,995,13,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"923",2022,"Paris S-G","Ligue 1","team",36,38,640,408,256,259,125,253,611,41.4,358,5067,1462,28.9,1417,2059,1591,410,115,0,295,488,1128,434,11,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"924",2022,"Paris S-G","Ligue 1","opponent",36,38,803,495,461,250,92,346,878,39.4,532,6907,1754,25.4,2668,2869,1370,501,144,8,357,724,1527,433,9,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"925",2022,"Rayo Vallecano","La Liga","team",28,38,657,419,309,271,77,254,662,38.4,408,6112,1864,30.5,1869,2766,1477,618,115,3,503,588,1245,795,5,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"926",2022,"Rayo Vallecano","La Liga","opponent",28,38,695,440,320,286,89,263,615,42.8,352,5977,1820,30.5,1896,2787,1294,588,144,2,444,539,1234,792,4,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"927",2022,"RB Leipzig","Bundesliga","team",29,34,551,327,230,251,70,184,469,39.2,285,5335,1774,33.3,1396,2623,1316,533,92,0,441,529,1080,644,10,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"928",2022,"RB Leipzig","Bundesliga","opponent",29,34,623,368,310,244,69,234,587,39.9,353,6580,1952,29.7,2136,3080,1364,560,114,3,446,576,1199,647,7,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"929",2022,"Real Madrid","La Liga","team",31,38,608,404,304,219,85,225,530,42.5,305,4830,1473,30.5,1574,2049,1207,480,127,2,353,520,1128,537,14,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"930",2022,"Real Madrid","La Liga","opponent",31,38,675,429,381,183,111,316,765,41.3,449,6188,1450,23.4,2308,2343,1537,617,186,5,431,558,1233,630,7,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"931",2022,"Real Sociedad","La Liga","team",32,38,673,403,325,254,94,223,526,42.4,303,5310,1600,30.1,1683,2318,1309,563,117,1,446,477,1150,802,7,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"932",2022,"Real Sociedad","La Liga","opponent",32,38,735,448,375,277,83,264,621,42.5,357,6292,1765,28.1,2121,2832,1339,611,139,3,472,554,1289,692,4,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"933",2022,"Reims","Ligue 1","team",35,38,687,433,353,264,70,226,592,38.2,366,5975,1736,29.1,2123,2713,1139,639,165,5,474,719,1406,772,7,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"934",2022,"Reims","Ligue 1","opponent",35,38,642,384,263,273,106,211,581,36.3,370,5508,1738,31.6,1458,2461,1589,504,97,1,407,590,1232,537,8,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"935",2022,"Rennes","Ligue 1","team",28,38,586,333,243,227,116,218,572,38.1,354,5458,1597,29.3,1463,2415,1580,532,109,1,423,496,1082,672,10,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"936",2022,"Rennes","Ligue 1","opponent",28,38,591,376,281,247,63,203,511,39.7,308,5488,1515,27.6,1808,2617,1063,582,147,3,435,601,1192,655,12,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"937",2022,"Roma","Serie A","team",29,38,686,431,325,278,83,250,579,43.2,329,6004,1795,29.9,1979,2663,1362,496,101,1,395,567,1253,586,4,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"938",2022,"Roma","Serie A","opponent",29,38,645,396,317,242,86,273,611,44.7,338,5156,1567,30.4,1757,2257,1142,607,180,2,427,560,1205,698,5,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"939",2022,"Saint-Étienne","Ligue 1","team",39,38,771,481,366,318,87,234,607,38.6,373,6211,1992,32.1,1951,2852,1408,550,104,3,446,609,1380,620,11,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"940",2022,"Saint-Étienne","Ligue 1","opponent",39,38,823,509,368,340,115,309,740,41.8,431,5658,1702,30.1,1706,2701,1251,534,115,4,419,622,1445,631,5,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"941",2022,"Salernitana","Serie A","team",42,38,598,367,326,197,75,210,530,39.6,320,5403,1444,26.7,1996,2242,1165,590,165,1,425,593,1191,803,3,"https://fbref.com/en/squads/c5577084/Salernitana-Stats"
"942",2022,"Salernitana","Serie A","opponent",42,38,642,387,306,246,90,249,588,42.3,339,4951,1612,32.6,1613,2181,1157,589,130,5,459,417,1059,768,7,"https://fbref.com/en/squads/c5577084/Salernitana-Stats"
"943",2022,"Sampdoria","Serie A","team",34,38,624,372,292,245,87,229,563,40.7,334,5365,1583,29.5,1805,2381,1179,599,148,4,451,617,1241,722,11,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats"
"944",2022,"Sampdoria","Serie A","opponent",34,38,521,325,211,208,102,174,425,40.9,251,5334,1756,32.9,1514,2374,1446,614,127,2,487,572,1093,675,14,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats"
"945",2022,"Sassuolo","Serie A","team",29,38,527,321,269,189,69,205,498,41.2,293,5150,1470,28.5,1654,2298,1198,557,136,6,421,520,1047,635,20,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats"
"946",2022,"Sassuolo","Serie A","opponent",29,38,678,396,294,271,113,244,623,39.2,379,6182,1740,28.1,1999,2685,1498,601,175,2,426,553,1231,566,6,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats"
"947",2022,"Sevilla","La Liga","team",33,38,596,395,284,232,80,217,486,44.7,269,4765,1454,30.5,1474,2168,1123,530,138,0,392,470,1066,672,14,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"948",2022,"Sevilla","La Liga","opponent",33,38,622,373,321,194,107,218,538,40.5,320,5715,1435,25.1,1771,2437,1507,509,112,3,397,554,1176,773,8,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"949",2022,"Southampton","Premier League","team",25,38,666,404,308,269,89,220,586,37.5,366,5869,1806,30.8,1915,2516,1438,618,151,4,467,677,1343,848,10,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"950",2022,"Southampton","Premier League","opponent",25,38,718,421,354,266,98,250,610,41,360,5839,1746,29.9,1923,2545,1371,611,158,4,453,528,1246,926,8,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"951",2022,"Spezia","Serie A","team",30,38,649,385,339,222,88,241,575,41.9,334,6001,1706,28.4,2152,2632,1217,673,195,3,478,584,1233,744,8,"https://fbref.com/en/squads/68449f6d/Spezia-Stats"
"952",2022,"Spezia","Serie A","opponent",30,38,673,430,293,274,106,214,499,42.9,285,5197,1740,33.5,1554,2267,1376,527,119,3,408,561,1234,594,7,"https://fbref.com/en/squads/68449f6d/Spezia-Stats"
"953",2022,"Strasbourg","Ligue 1","team",26,38,753,456,353,276,124,281,625,45,344,5758,1673,29.1,1753,2519,1486,544,110,0,434,618,1371,633,5,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"954",2022,"Strasbourg","Ligue 1","opponent",26,38,585,347,306,215,64,178,493,36.1,315,5368,1573,29.3,1840,2380,1148,530,109,3,421,602,1187,803,14,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"955",2022,"Stuttgart","Bundesliga","team",34,34,590,347,276,255,59,231,528,43.8,297,5277,1646,31.2,1700,2306,1271,588,146,3,442,547,1137,751,7,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"956",2022,"Stuttgart","Bundesliga","opponent",34,34,703,428,336,284,83,275,673,40.9,398,5661,1809,32,1794,2688,1179,537,119,1,418,532,1235,665,4,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"957",2022,"Torino","Serie A","team",31,38,585,306,248,250,87,191,406,47,215,5314,1648,31,1628,2400,1286,536,120,1,416,587,1172,777,9,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"958",2022,"Torino","Serie A","opponent",31,38,547,329,286,201,60,195,486,40.1,291,5392,1553,28.8,1954,2343,1095,590,140,6,450,433,980,687,7,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"959",2022,"Tottenham","Premier League","team",25,38,691,371,316,286,89,234,569,41.1,335,5477,1523,27.8,2038,2341,1098,612,184,4,428,552,1243,818,4,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"960",2022,"Tottenham","Premier League","opponent",25,38,694,421,286,293,115,234,611,38.3,377,5733,1651,28.8,1736,2534,1463,614,152,7,462,610,1304,650,8,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"961",2022,"Troyes","Ligue 1","team",35,38,695,420,365,252,78,241,629,38.3,388,5946,1692,28.5,2061,2798,1087,560,116,3,444,639,1334,614,3,"https://fbref.com/en/squads/54195385/Troyes-Stats"
"962",2022,"Troyes","Ligue 1","opponent",35,38,672,414,289,283,100,228,578,39.4,350,5469,1676,30.6,1444,2412,1613,515,102,3,413,624,1296,568,3,"https://fbref.com/en/squads/54195385/Troyes-Stats"
"963",2022,"Udinese","Serie A","team",29,38,689,455,335,268,86,269,652,41.3,383,5647,1746,30.9,1967,2529,1151,611,138,3,473,570,1259,657,11,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"964",2022,"Udinese","Serie A","opponent",29,38,733,444,355,265,113,285,678,42,393,5485,1714,31.2,1797,2339,1349,538,145,2,393,527,1260,587,7,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"965",2022,"Union Berlin","Bundesliga","team",28,34,606,340,320,227,59,237,536,44.2,299,5339,1677,31.4,1731,2445,1163,512,100,1,412,533,1139,753,10,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"966",2022,"Union Berlin","Bundesliga","opponent",28,34,473,263,231,174,68,156,410,38,254,4730,1527,32.3,1458,2143,1129,544,81,1,463,486,959,773,10,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"967",2022,"Valencia","La Liga","team",34,38,678,420,328,259,91,235,570,41.2,335,6167,1702,27.6,1974,2795,1398,528,105,0,423,586,1264,865,4,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"968",2022,"Valencia","La Liga","opponent",34,38,668,427,344,246,78,243,601,40.4,358,4970,1599,32.2,1699,2122,1149,529,110,3,419,409,1077,836,6,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"969",2022,"Venezia","Serie A","team",39,38,646,385,351,214,81,230,577,39.9,347,5974,1597,26.7,2346,2473,1155,729,220,7,509,617,1263,882,10,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"970",2022,"Venezia","Serie A","opponent",39,38,665,419,284,277,104,218,545,40,327,5261,1639,31.2,1453,2297,1511,507,90,2,417,549,1214,619,3,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"971",2022,"Villarreal","La Liga","team",29,38,551,338,265,207,79,198,478,41.4,280,4835,1493,30.9,1537,2104,1194,495,116,6,379,502,1053,676,15,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"972",2022,"Villarreal","La Liga","opponent",29,38,681,433,333,249,99,276,708,39,432,6437,1707,26.5,1954,2926,1557,619,130,3,489,626,1307,620,11,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"973",2022,"Watford","Premier League","team",30,38,693,423,392,240,61,253,600,42.2,347,5730,1656,28.9,2111,2458,1161,593,160,5,433,675,1368,907,11,"https://fbref.com/en/squads/2abfe087/Watford-Stats"
"974",2022,"Watford","Premier League","opponent",30,38,779,480,342,321,116,312,727,42.9,415,5222,1797,34.4,1666,2236,1320,523,109,1,414,478,1257,746,11,"https://fbref.com/en/squads/2abfe087/Watford-Stats"
"975",2022,"West Ham","Premier League","team",25,38,557,351,287,198,72,218,562,38.8,344,4917,1372,27.9,1771,2063,1083,589,190,2,399,539,1096,824,5,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"976",2022,"West Ham","Premier League","opponent",25,38,611,358,328,207,76,228,495,46.1,267,5078,1465,28.8,1809,2115,1154,586,152,9,434,492,1103,819,11,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"977",2022,"Wolfsburg","Bundesliga","team",30,34,610,351,325,227,58,208,535,38.9,327,5512,1717,31.2,1843,2401,1268,575,111,1,464,585,1195,763,7,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"978",2022,"Wolfsburg","Bundesliga","opponent",30,34,599,362,249,266,84,213,549,38.8,336,5268,1656,31.4,1412,2513,1343,521,118,1,403,542,1141,657,10,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"979",2022,"Wolves","Premier League","team",26,38,733,465,412,252,69,253,620,40.8,367,5529,1633,29.5,2133,2397,999,594,156,5,438,562,1295,829,8,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
"980",2022,"Wolves","Premier League","opponent",26,38,719,429,328,300,91,302,749,40.3,447,5529,1649,29.8,1616,2482,1431,517,116,2,401,584,1303,624,11,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
"981",2023,"Ajaccio","Ligue 1","team",26,12,220,136,105,77,38,102,189,54,87,NA,NA,NA,NA,NA,NA,99,20,NA,79,134,354,178,3,"https://fbref.com/en/squads/7a54bb4f/Ajaccio-Stats"
"982",2023,"Ajaccio","Ligue 1","opponent",26,12,180,103,88,80,12,89,171,52,82,NA,NA,NA,NA,NA,NA,133,34,NA,99,112,292,232,2,"https://fbref.com/en/squads/7a54bb4f/Ajaccio-Stats"
"983",2023,"Almería","La Liga","team",26,11,150,91,83,49,18,70,141,49.6,71,NA,NA,NA,NA,NA,NA,126,44,NA,82,92,242,245,1,"https://fbref.com/en/squads/78ecf4bb/Almeria-Stats"
"984",2023,"Almería","La Liga","opponent",26,11,150,97,66,60,24,78,145,53.8,67,NA,NA,NA,NA,NA,NA,92,31,NA,61,79,229,136,2,"https://fbref.com/en/squads/78ecf4bb/Almeria-Stats"
"985",2023,"Angers","Ligue 1","team",26,12,209,113,101,90,18,95,178,53.4,83,NA,NA,NA,NA,NA,NA,126,28,NA,98,119,328,170,6,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"986",2023,"Angers","Ligue 1","opponent",26,12,231,138,119,82,30,137,257,53.3,120,NA,NA,NA,NA,NA,NA,113,38,NA,75,120,351,163,5,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"987",2023,"Arsenal","Premier League","team",21,11,166,107,80,52,34,68,126,54,58,NA,NA,NA,NA,NA,NA,104,26,NA,78,82,248,195,5,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"988",2023,"Arsenal","Premier League","opponent",21,11,211,109,123,72,16,89,198,44.9,109,NA,NA,NA,NA,NA,NA,127,50,NA,77,96,307,212,7,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"989",2023,"Aston Villa","Premier League","team",21,12,229,123,109,95,25,103,187,55.1,84,NA,NA,NA,NA,NA,NA,149,41,NA,108,107,336,174,3,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"990",2023,"Aston Villa","Premier League","opponent",21,12,183,112,104,57,22,70,134,52.2,64,NA,NA,NA,NA,NA,NA,126,45,NA,81,95,278,243,3,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"991",2023,"Atalanta","Serie A","team",23,11,184,106,79,81,24,101,185,54.6,84,NA,NA,NA,NA,NA,NA,121,24,NA,97,116,300,190,3,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"992",2023,"Atalanta","Serie A","opponent",23,11,193,108,98,71,24,94,151,62.3,57,NA,NA,NA,NA,NA,NA,104,24,NA,80,124,317,148,0,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"993",2023,"Athletic Club","La Liga","team",24,11,140,84,63,56,21,72,143,50.3,71,NA,NA,NA,NA,NA,NA,95,27,NA,68,92,232,176,4,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"994",2023,"Athletic Club","La Liga","opponent",24,11,188,113,119,51,18,81,154,52.6,73,NA,NA,NA,NA,NA,NA,111,44,NA,67,120,308,227,4,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"995",2023,"Atlético Madrid","La Liga","team",21,11,209,127,112,82,15,106,181,58.6,75,NA,NA,NA,NA,NA,NA,112,43,NA,69,112,321,224,2,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"996",2023,"Atlético Madrid","La Liga","opponent",21,11,147,91,56,62,29,64,145,44.1,81,NA,NA,NA,NA,NA,NA,107,34,NA,73,111,258,166,6,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"997",2023,"Augsburg","Bundesliga","team",23,11,184,106,100,58,26,83,152,54.6,69,NA,NA,NA,NA,NA,NA,128,42,NA,86,102,286,286,2,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
