"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"11",2018,"Alavés","La Liga","John Guidetti","SWE","FW","25",1992,13.6,30,2.21,22,0,2,2,3,1,7,0.52,5,0,0,1,1,0,"https://fbref.com/en/players/99bebd12/John-Guidetti"
"12",2018,"Alavés","La Liga","Munir El Haddadi","MAR","FW","21",1995,27.2,82,3.02,47,10,5,4,16,0,10,0.37,5,2,1,1,1,0,"https://fbref.com/en/players/8696bc90/Munir-El-Haddadi"
"13",2018,"Alavés","La Liga","Héctor Hernández","ESP","DF","26",1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/76ee80ee/Hector-Hernandez"
"14",2018,"Alavés","La Liga","Aleksandar Katai","SRB","FW,MF","26",1991,0.6,2,3.27,1,0,0,0,1,0,1,1.64,1,0,0,0,0,0,"https://fbref.com/en/players/d5127c3f/Aleksandar-Katai"
"15",2018,"Alavés","La Liga","Bojan Krkić","ESP","FW,MF","26",1990,4.9,8,1.63,7,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9fa0a0b8/Bojan-Krkic"
"16",2018,"Alavés","La Liga","Víctor Laguardia","ESP","DF","27",1989,17,6,0.35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b7c99b9b/Victor-Laguardia"
"17",2018,"Alavés","La Liga","Víctor López","ESP","MF,FW","20",1997,0.7,3,4.5,2,1,0,0,0,0,1,1.5,1,0,0,0,0,0,"https://fbref.com/en/players/a68856b5/Victor-Lopez"
"18",2018,"Alavés","La Liga","Guillermo Maripán","CHI","DF","23",1994,17,2,0.12,2,0,0,0,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/d9764034/Guillermo-Maripan"
"19",2018,"Alavés","La Liga","Álvaro Medrán","ESP","MF,FW","23",1994,10.5,18,1.71,14,0,2,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/31223bcf/Alvaro-Medran"
"20",2018,"Alavés","La Liga","Fernando Pacheco","ESP","GK","25",1992,37.3,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/97852360/Fernando-Pacheco"
"21",2018,"Alavés","La Liga","Alfonso Pedraza","ESP","MF,DF","21",1996,27.1,62,2.29,41,0,8,4,4,5,10,0.37,6,0,1,2,1,0,"https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza"
"22",2018,"Alavés","La Liga","Hernán Pérez","PAR","MF,FW","28",1989,4.2,12,2.89,8,1,2,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e1cea3f7/Hernan-Perez"
"23",2018,"Alavés","La Liga","Tomás Pina Isla","ESP","MF","29",1987,26.5,29,1.09,25,0,0,0,2,2,3,0.11,3,0,0,0,0,0,"https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla"
"24",2018,"Alavés","La Liga","Óscar Romero","PAR","MF,FW","25",1992,2.8,7,2.51,2,3,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4bc5f2b4/Oscar-Romero"
"25",2018,"Alavés","La Liga","Christian Santos","VEN","FW","29",1988,4.8,4,0.83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4efd29bb/Christian-Santos"
"26",2018,"Alavés","La Liga","Antonio Sivera","ESP","GK","20",1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
"27",2018,"Alavés","La Liga","Rubén Sobrino","ESP","FW,MF","25",1992,16.3,39,2.39,31,0,2,1,5,0,5,0.31,3,0,1,0,1,0,"https://fbref.com/en/players/19b776e9/Ruben-Sobrino"
"28",2018,"Alavés","La Liga","Daniel Torres","COL","MF","27",1989,13.5,14,1.04,13,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/87882adc/Daniel-Torres"
"29",2018,"Alavés","La Liga","Carlos Vigaray","ESP","DF","22",1994,9.9,13,1.31,7,4,0,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f69d934e/Carlos-Vigaray"
"30",2018,"Alavés","La Liga","Wakaso","GHA","MF","27",1990,12.2,14,1.15,10,2,0,1,1,0,2,0.16,2,0,0,0,0,0,"https://fbref.com/en/players/999908af/Wakaso"
"31",2018,"Amiens","Ligue 1","Khaled Adénon","BEN","DF","32",1985,32.5,7,0.22,4,1,0,0,1,1,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/16714a62/Khaled-Adenon"
"32",2018,"Amiens","Ligue 1","Danilo Avelar","BRA","DF,FW","28",1989,19.2,28,1.46,23,3,0,0,2,0,4,0.21,4,0,0,0,0,0,"https://fbref.com/en/players/eacb45fd/Danilo-Avelar"
"33",2018,"Amiens","Ligue 1","Sekou Baradji","FRA","MF","33",1984,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5693aa98/Sekou-Baradji"
"34",2018,"Amiens","Ligue 1","Mathieu Bodmer","FRA","DF,MF","34",1982,4.4,8,1.82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f3642ba8/Mathieu-Bodmer"
"35",2018,"Amiens","Ligue 1","Jean-Christophe Bouet","FRA","GK","34",1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/96908f80/Jean-Christophe-Bouet"
"36",2018,"Amiens","Ligue 1","Emmanuel Bourgaud","FRA","MF,FW","29",1987,6,28,4.65,13,10,0,1,3,1,2,0.33,0,1,0,0,1,0,"https://fbref.com/en/players/7cf9f0ed/Emmanuel-Bourgaud"
"37",2018,"Amiens","Ligue 1","Charly Charrier","FRA","MF,FW","31",1986,1.2,2,1.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/346c15cc/Charly-Charrier"
"38",2018,"Amiens","Ligue 1","Issa Cissokho","SEN","DF","32",1985,18.1,17,0.94,14,2,0,0,1,0,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/a1017967/Issa-Cissokho"
"39",2018,"Amiens","Ligue 1","Quentin Cornette","FRA","FW,MF","23",1994,5,11,2.21,6,1,1,1,1,1,5,1,2,0,0,1,1,1,"https://fbref.com/en/players/5d42d487/Quentin-Cornette"
"40",2018,"Amiens","Ligue 1","Bakaye Dibassy","MLI","DF","27",1989,30.9,24,0.78,17,2,3,2,0,0,2,0.06,1,0,1,0,0,0,"https://fbref.com/en/players/247accfd/Bakaye-Dibassy"
"41",2018,"Amiens","Ligue 1","Jean-Luc Dompé","FRA","MF","21",1995,0.3,1,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9ffdf29a/Jean-Luc-Dompe"
"42",2018,"Amiens","Ligue 1","Guessouma Fofana","MTN","MF","24",1992,8.3,2,0.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9dafff2a/Guessouma-Fofana"
"43",2018,"Amiens","Ligue 1","Serge Gakpé","TOG","FW,MF","30",1987,20.3,28,1.38,24,1,0,2,1,0,5,0.25,4,1,0,0,0,0,"https://fbref.com/en/players/cf4053e2/Serge-Gakpe"
"44",2018,"Amiens","Ligue 1","Georges Gope-Fenepej","NCL","MF,FW","28",1988,0.5,3,5.74,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8730ed6a/Georges-Gope-Fenepej"
"45",2018,"Amiens","Ligue 1","Prince-Désir Gouano","FRA","DF","23",1993,30.5,7,0.23,6,0,0,0,0,1,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/7c6d6c96/Prince-Desir-Gouano"
"46",2018,"Amiens","Ligue 1","Régis Gurtner","FRA","GK","30",1986,37,3,0.08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bc270726/Regis-Gurtner"
"47",2018,"Amiens","Ligue 1","Oualid El Hajjam","MAR","DF","26",1991,24.4,29,1.19,20,5,2,0,1,1,3,0.12,3,0,0,0,0,0,"https://fbref.com/en/players/9f29c204/Oualid-El-Hajjam"
"48",2018,"Amiens","Ligue 1","Julien Ielsch","FRA","MF,DF","34",1983,6.8,7,1.02,6,0,0,1,0,0,1,0.15,0,0,0,1,0,0,"https://fbref.com/en/players/20c2c0e8/Julien-Ielsch"
"49",2018,"Amiens","Ligue 1","Gaël Kakuta","COD","MF,FW","26",1991,34.3,108,3.15,62,25,10,6,5,0,12,0.35,7,1,3,1,0,0,"https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta"
"50",2018,"Amiens","Ligue 1","Seybou Koita","NIG","FW,MF","23",1994,2.4,4,1.7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d3b58e33/Seybou-Koita"
"51",2018,"Amiens","Ligue 1","Moussa Konaté","SEN","FW","24",1993,27.5,49,1.78,32,0,3,3,10,1,5,0.18,3,0,0,0,2,0,"https://fbref.com/en/players/fcbcbd94/Moussa-Konate"
"52",2018,"Amiens","Ligue 1","Brighton Labeau","MTQ","FW","21",1996,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f45cf4f7/Brighton-Labeau"
"53",2018,"Amiens","Ligue 1","Harrison Manzala","COD","FW,MF","23",1994,20.7,32,1.54,21,1,5,2,2,1,7,0.34,4,0,2,1,0,0,"https://fbref.com/en/players/392d98fc/Harrison-Manzala"
"54",2018,"Amiens","Ligue 1","Stiven Mendoza","COL","FW,MF","25",1992,11.5,30,2.62,17,6,3,2,1,1,2,0.17,1,0,0,0,0,1,"https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza"
"55",2018,"Amiens","Ligue 1","Thomas Monconduit","FRA","MF","26",1991,32.8,53,1.62,43,2,1,4,3,0,6,0.18,4,0,0,1,1,0,"https://fbref.com/en/players/84d94b91/Thomas-Monconduit"
"56",2018,"Amiens","Ligue 1","Nathan","BRA","MF","21",1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fa00f0c9/Nathan"
"57",2018,"Amiens","Ligue 1","Tanguy Ndombele","FRA","MF","20",1996,2.6,12,4.58,7,0,1,1,3,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele"
"58",2018,"Amiens","Ligue 1","Guy Ngosso","CMR","MF","32",1985,6.8,7,1.03,6,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/34cfec6b/Guy-Ngosso"
"59",2018,"Amiens","Ligue 1","Lacina Traoré","CIV","FW","27",1990,8.7,19,2.2,14,0,1,0,3,1,4,0.46,2,0,0,0,1,1,"https://fbref.com/en/players/883f251e/Lacina-Traore"
"60",2018,"Amiens","Ligue 1","Bongani Zungu","RSA","MF","24",1992,23.2,25,1.08,21,2,0,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a8797cf1/Bongani-Zungu"
"61",2018,"Angers","Ligue 1","Yoann Andreu","FRA","DF","28",1989,23,38,1.65,30,3,2,0,1,2,4,0.17,3,0,0,0,1,0,"https://fbref.com/en/players/872cd68c/Yoann-Andreu"
"62",2018,"Angers","Ligue 1","Abdoulaye Bamba","CIV","DF","27",1990,17,16,0.94,13,2,0,0,1,0,2,0.12,1,0,0,0,1,0,"https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba"
"63",2018,"Angers","Ligue 1","Ludovic Butelle","FRA","GK","34",1983,18.4,2,0.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/26975a92/Ludovic-Butelle"
"64",2018,"Angers","Ligue 1","Pierrick Capelle","FRA","MF,FW","30",1987,20.9,58,2.77,40,5,3,5,3,2,3,0.14,3,0,0,0,0,0,"https://fbref.com/en/players/79b2399c/Pierrick-Capelle"
"65",2018,"Angers","Ligue 1","Saliou Ciss","SEN","DF,FW","27",1989,1.6,2,1.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2235f850/Saliou-Ciss"
"66",2018,"Angers","Ligue 1","Lassana Coulibaly","MLI","MF","21",1996,9.3,26,2.79,14,0,3,4,4,1,6,0.64,1,0,0,4,0,1,"https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly"
"67",2018,"Angers","Ligue 1","Enzo Crivelli","FRA","FW","22",1995,11.4,24,2.11,19,0,2,0,3,0,2,0.18,2,0,0,0,0,0,"https://fbref.com/en/players/06f33dc8/Enzo-Crivelli"
"68",2018,"Angers","Ligue 1","Angelo Fulgini","FRA","MF,FW","20",1996,17,53,3.12,32,13,2,1,4,1,6,0.35,2,3,0,0,1,0,"https://fbref.com/en/players/4b96c347/Angelo-Fulgini"
"69",2018,"Angers","Ligue 1","Baptiste Guillaume","BEL","FW","22",1995,5.1,7,1.38,6,0,0,0,1,0,1,0.2,1,0,0,0,0,0,"https://fbref.com/en/players/9453d2f4/Baptiste-Guillaume"
"70",2018,"Angers","Ligue 1","Wilfried Kanga","FRA","FW,MF","19",1998,1.9,3,1.54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b4c816a9/Wilfried-Kanga"
"71",2018,"Angers","Ligue 1","Billy Ketkeophomphone","LAO","MF,FW","27",1990,4.9,12,2.47,8,1,0,2,1,0,1,0.21,0,0,0,1,0,0,"https://fbref.com/en/players/06f46837/Billy-Ketkeophomphone"
"72",2018,"Angers","Ligue 1","Alexandre Letellier","FRA","GK","26",1990,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/96fcd380/Alexandre-Letellier"
"73",2018,"Angers","Ligue 1","Vincent Manceau","FRA","DF","28",1989,33,46,1.39,33,5,2,0,4,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c26a3918/Vincent-Manceau"
"74",2018,"Angers","Ligue 1","Thomas Mangani","FRA","MF","30",1987,33.6,110,3.27,68,31,1,6,1,3,11,0.33,7,3,1,0,0,0,"https://fbref.com/en/players/c801616a/Thomas-Mangani"
"75",2018,"Angers","Ligue 1","Mathieu Michel","FRA","GK","25",1991,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e39f8724/Mathieu-Michel"
"76",2018,"Angers","Ligue 1","Prince Oniangué","CGO","MF","28",1988,11.7,20,1.7,14,0,1,3,0,2,1,0.09,0,0,1,0,0,0,"https://fbref.com/en/players/9e27e5de/Prince-Oniangue"
"77",2018,"Angers","Ligue 1","Mateo Pavlović","BIH","DF","27",1990,21.8,9,0.41,4,1,0,3,1,0,2,0.09,1,0,0,1,0,0,"https://fbref.com/en/players/450e277f/Mateo-Pavlovic"
"78",2018,"Angers","Ligue 1","Loïc Puyo","FRA","MF","28",1988,1.9,7,3.71,5,1,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bcb98316/Loic-Puyo"
"79",2018,"Angers","Ligue 1","Jeff Reine-Adélaïde","FRA","MF,FW","19",1998,4.9,9,1.85,8,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide"
"80",2018,"Angers","Ligue 1","Baptiste Santamaria","FRA","MF","22",1995,28.8,37,1.29,29,0,2,1,3,2,1,0.03,0,0,0,0,1,0,"https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria"
"81",2018,"Angers","Ligue 1","Gilles Sunu","TOG","MF,FW","26",1991,7.3,20,2.75,17,0,1,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/beff5d14/Gilles-Sunu"
"82",2018,"Angers","Ligue 1","Mehdi Tahrat","ALG","MF","27",1990,4.9,6,1.22,2,0,1,0,1,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ec1aa15e/Mehdi-Tahrat"
"83",2018,"Angers","Ligue 1","Flavien Tait","FRA","MF,FW","24",1993,24.8,86,3.46,52,11,11,3,8,1,11,0.44,8,2,0,0,1,0,"https://fbref.com/en/players/a0f9b535/Flavien-Tait"
"84",2018,"Angers","Ligue 1","Romain Thomas","FRA","DF","29",1988,27.4,13,0.47,8,0,0,4,1,0,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/275e2c51/Romain-Thomas"
"85",2018,"Angers","Ligue 1","Karl Toko Ekambi","CMR","FW,MF","24",1992,33.8,105,3.11,71,1,16,8,9,0,15,0.44,11,0,1,1,2,0,"https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi"
"86",2018,"Angers","Ligue 1","Thomas Touré","CIV","MF","23",1993,1.4,9,6.33,6,0,3,0,0,0,1,0.7,1,0,0,0,0,0,"https://fbref.com/en/players/d72db2f5/Thomas-Toure"
"87",2018,"Angers","Ligue 1","Ismaël Traoré","CIV","DF","30",1986,31.7,16,0.5,12,0,1,2,0,1,2,0.06,1,0,0,1,0,0,"https://fbref.com/en/players/b666421b/Ismael-Traore"
"88",2018,"Arsenal","Premier League","Pierre-Emerick Aubameyang","GAB","FW","28",1989,11.7,24,2.04,20,0,2,2,0,0,7,0.6,6,0,0,1,0,0,"https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang"
"89",2018,"Arsenal","Premier League","Héctor Bellerín","ESP","DF","22",1995,33.9,73,2.15,69,0,1,1,0,2,7,0.21,6,0,0,1,0,0,"https://fbref.com/en/players/f874dd44/Hector-Bellerin"
"90",2018,"Arsenal","Premier League","Petr Čech","CZE","GK","35",1982,33.8,4,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/71672fa0/Petr-Cech"
"91",2018,"Arsenal","Premier League","Calum Chambers","ENG","DF","22",1995,9.6,8,0.83,5,1,1,0,0,1,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/dc6f5bdd/Calum-Chambers"
"92",2018,"Arsenal","Premier League","Francis Coquelin","FRA","MF,DF","26",1991,1.9,2,1.13,2,0,0,0,0,0,1,0.57,1,0,0,0,0,0,"https://fbref.com/en/players/a6951bf8/Francis-Coquelin"
"93",2018,"Arsenal","Premier League","Mohamed Elneny","EGY","MF","25",1992,9.6,23,2.39,20,0,0,2,1,0,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/47a34c4f/Mohamed-Elneny"
"94",2018,"Arsenal","Premier League","Olivier Giroud","FRA","FW","30",1986,4.3,14,3.25,11,0,1,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/16ceb862/Olivier-Giroud"
"95",2018,"Arsenal","Premier League","Rob Holding","ENG","DF","21",1995,9.1,4,0.44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d79a8c87/Rob-Holding"
"96",2018,"Arsenal","Premier League","Alex Iwobi","NGA","FW,MF","21",1996,20.3,79,3.89,68,1,5,3,2,0,13,0.64,11,0,0,1,1,0,"https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi"
"97",2018,"Arsenal","Premier League","Sead Kolašinac","BIH","DF","24",1993,23.9,41,1.72,35,1,3,1,1,0,6,0.25,6,0,0,0,0,0,"https://fbref.com/en/players/3935e52e/Sead-Kolasinac"
"98",2018,"Arsenal","Premier League","Laurent Koscielny","FRA","DF","31",1985,24.7,11,0.44,10,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f5efb153/Laurent-Koscielny"
"99",2018,"Arsenal","Premier League","Alexandre Lacazette","FRA","FW","26",1991,24.5,85,3.47,54,0,10,11,9,1,11,0.45,6,0,0,4,1,0,"https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette"
"100",2018,"Arsenal","Premier League","Ainsley Maitland-Niles","ENG","DF,MF","19",1997,10.2,12,1.18,9,0,3,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles"
"101",2018,"Arsenal","Premier League","Konstantinos Mavropanos","GRE","DF,FW","19",1997,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/00963611/Konstantinos-Mavropanos"
"102",2018,"Arsenal","Premier League","Per Mertesacker","GER","DF","32",1984,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5be28712/Per-Mertesacker"
"103",2018,"Arsenal","Premier League","Henrikh Mkhitaryan","ARM","FW,MF","28",1989,8.8,23,2.61,18,1,0,2,2,0,4,0.45,4,0,0,0,0,0,"https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan"
"104",2018,"Arsenal","Premier League","Nacho Monreal","ESP","DF","31",1986,24.9,24,0.96,20,1,0,2,1,0,2,0.08,2,0,0,0,0,0,"https://fbref.com/en/players/d4cb83cc/Nacho-Monreal"
"105",2018,"Arsenal","Premier League","Shkodran Mustafi","GER","DF","25",1992,25.3,14,0.55,11,0,0,2,0,1,3,0.12,2,0,0,1,0,0,"https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi"
"106",2018,"Arsenal","Premier League","Reiss Nelson","ENG","FW,MF","17",1999,1.6,4,2.48,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson"
"107",2018,"Arsenal","Premier League","Eddie Nketiah","ENG","FW,MF","18",1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a53649b7/Eddie-Nketiah"
"108",2018,"Arsenal","Premier League","David Ospina","COL","GK","28",1988,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/82b1198a/David-Ospina"
"109",2018,"Arsenal","Premier League","Alex Oxlade-Chamberlain","ENG","DF","23",1993,2.7,10,3.73,6,1,0,1,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain"
"110",2018,"Arsenal","Premier League","Mesut Özil","GER","MF,FW","28",1988,24,135,5.62,114,14,4,1,2,0,12,0.5,8,2,0,1,1,0,"https://fbref.com/en/players/16380240/Mesut-Ozil"
"111",2018,"Arsenal","Premier League","Aaron Ramsey","WAL","MF","26",1990,20.5,57,2.78,48,0,2,1,5,1,13,0.63,11,0,0,0,2,0,"https://fbref.com/en/players/ef619b0b/Aaron-Ramsey"
"112",2018,"Arsenal","Premier League","Alexis Sánchez","CHI","FW,MF","28",1988,16.7,111,6.65,74,6,11,10,10,0,13,0.78,8,0,2,1,2,0,"https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez"
"113",2018,"Arsenal","Premier League","Theo Walcott","ENG","FW,MF","28",1989,0.8,1,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1ecb65be/Theo-Walcott"
"114",2018,"Arsenal","Premier League","Danny Welbeck","ENG","FW,MF","26",1990,13.3,38,2.86,25,0,4,1,7,1,4,0.3,3,0,1,0,0,0,"https://fbref.com/en/players/ce5143da/Danny-Welbeck"
"115",2018,"Arsenal","Premier League","Joe Willock","ENG","MF,FW","17",1999,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a3b03921/Joe-Willock"
"116",2018,"Arsenal","Premier League","Jack Wilshere","ENG","MF","25",1992,13.3,44,3.32,33,0,2,1,7,1,5,0.38,4,0,1,0,0,0,"https://fbref.com/en/players/9c318325/Jack-Wilshere"
"117",2018,"Arsenal","Premier League","Granit Xhaka","SUI","MF","24",1992,36.2,96,2.65,70,19,3,2,1,1,16,0.44,9,5,1,1,0,0,"https://fbref.com/en/players/e61b8aee/Granit-Xhaka"
"118",2018,"Atalanta","Serie A","Musa Barrow","GAM","FW,MF","18",1998,4.9,21,4.25,14,0,3,4,0,0,1,0.2,1,0,0,0,0,0,"https://fbref.com/en/players/e5bf73f3/Musa-Barrow"
"119",2018,"Atalanta","Serie A","Alessandro Bastoni","ITA","DF","18",1999,1,3,2.97,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni"
"120",2018,"Atalanta","Serie A","Etrit Berisha","ALB","GK","28",1989,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
"121",2018,"Atalanta","Serie A","Mattia Caldara","ITA","DF","23",1994,24,9,0.37,5,0,1,1,1,1,3,0.12,0,0,1,1,1,0,"https://fbref.com/en/players/ac7e640b/Mattia-Caldara"
"122",2018,"Atalanta","Serie A","Timothy Castagne","BEL","DF,MF","21",1995,16.7,29,1.74,24,2,0,1,2,0,4,0.24,3,0,0,0,1,0,"https://fbref.com/en/players/197640fd/Timothy-Castagne"
"123",2018,"Atalanta","Serie A","Andreas Cornelius","DEN","FW","24",1993,10.4,33,3.18,23,0,3,7,0,0,2,0.19,1,0,1,0,0,0,"https://fbref.com/en/players/c693347d/Andreas-Cornelius"
"124",2018,"Atalanta","Serie A","Bryan Cristante","ITA","MF,FW","22",1995,31.4,86,2.74,68,1,3,9,4,1,6,0.19,4,0,0,1,1,0,"https://fbref.com/en/players/16657b95/Bryan-Cristante"
"125",2018,"Atalanta","Serie A","Remo Freuler","SUI","MF","25",1992,33.4,100,3,75,10,4,6,2,3,5,0.15,5,0,0,0,0,0,"https://fbref.com/en/players/98d2c2c4/Remo-Freuler"
"126",2018,"Atalanta","Serie A","Pierluigi Gollini","ITA","GK","22",1995,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
"127",2018,"Atalanta","Serie A","Papu Gómez","ARG","FW,MF","29",1988,30.6,190,6.22,117,32,21,11,8,1,19,0.62,11,2,3,1,2,0,"https://fbref.com/en/players/6e4df551/Papu-Gomez"
"128",2018,"Atalanta","Serie A","Robin Gosens","GER","DF,MF","23",1994,16.1,37,2.3,29,2,1,0,1,4,2,0.12,1,1,0,0,0,0,"https://fbref.com/en/players/2d970560/Robin-Gosens"
"129",2018,"Atalanta","Serie A","Nicolas Haas","SUI","MF","21",1996,1.9,1,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fa449bba/Nicolas-Haas"
"130",2018,"Atalanta","Serie A","Hans Hateboer","NED","DF,MF","23",1994,26.6,49,1.84,42,1,3,2,1,0,3,0.11,3,0,0,0,0,0,"https://fbref.com/en/players/3b333ac3/Hans-Hateboer"
"131",2018,"Atalanta","Serie A","Josip Iličić","SVN","FW,MF","29",1988,22.2,140,6.3,70,30,20,8,11,1,18,0.81,12,1,3,1,1,0,"https://fbref.com/en/players/68252d6d/Josip-Ilicic"
"132",2018,"Atalanta","Serie A","Jasmin Kurtić","SVN","MF,FW","28",1989,7.4,12,1.63,11,0,1,0,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/144607cc/Jasmin-Kurtic"
"133",2018,"Atalanta","Serie A","José Luis Palomino","ARG","DF","27",1990,22,11,0.5,7,1,0,0,0,3,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/921f6058/Jose-Luis-Palomino"
"134",2018,"Atalanta","Serie A","Gianluca Mancini","ITA","DF","21",1996,7.6,2,0.26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5aa53281/Gianluca-Mancini"
