"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Succ_Dribbles","Att_Dribbles","Succ_percent_Dribbles","#Pl_Dribbles","Megs_Dribbles","Carries_Carries","TotDist_Carries","PrgDist_Carries","Prog_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Targ_Receiving","Rec_Receiving","Rec_percent_Receiving","Prog_Receiving","Url","Mis_Dribbles","Dis_Dribbles"
"877",2022,"Lens","Ligue 1","team",28,50.8,38,24411,2320,7231,13174,5705,822,22768,331,592,55.9,359,22,15889,88213,50243,2001,572,121,499,407,19119,16828,88,1428,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats",NA,NA
"878",2022,"Lens","Ligue 1","opponent",28,49.2,38,23824,2530,8195,11802,5388,732,22053,314,595,52.8,347,32,15576,79947,42758,1589,491,149,493,428,18429,16042,87,1152,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats",NA,NA
"879",2022,"Levante","La Liga","team",31,46.9,38,20622,2545,7663,9434,4739,791,18832,313,620,50.5,351,39,12529,61366,33884,1264,378,140,479,439,15084,12715,84.3,1146,"https://fbref.com/en/squads/9800b6a1/Levante-Stats",NA,NA
"880",2022,"Levante","La Liga","opponent",31,53.1,38,22892,2414,7183,11060,6043,978,21063,287,537,53.4,310,29,14188,75733,40938,1679,520,177,482,389,17495,14834,84.8,1217,"https://fbref.com/en/squads/9800b6a1/Levante-Stats",NA,NA
"881",2022,"Leverkusen","Bundesliga","team",29,53.9,34,22383,2606,8210,11021,4777,902,20739,397,705,56.3,427,49,14812,80561,43994,1548,498,177,475,421,17052,14875,87.2,1158,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats",NA,NA
"882",2022,"Leverkusen","Bundesliga","opponent",29,46.1,34,19955,2232,6598,9422,5204,825,18416,254,493,51.5,282,23,12366,63643,34228,1327,440,119,522,349,14596,12369,84.7,1184,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats",NA,NA
"883",2022,"Lille","Ligue 1","team",26,50.8,38,23266,2349,7533,11592,5633,877,21452,315,598,52.7,341,30,14598,76257,43461,1701,443,155,531,449,17706,15249,86.1,1239,"https://fbref.com/en/squads/cb188c0c/Lille-Stats",NA,NA
"884",2022,"Lille","Ligue 1","opponent",26,49.2,38,22811,2348,7759,10983,5559,815,20964,322,607,53,361,35,14462,74145,40891,1519,522,147,553,458,17057,14713,86.3,1178,"https://fbref.com/en/squads/cb188c0c/Lille-Stats",NA,NA
"885",2022,"Liverpool","Premier League","team",27,63.3,38,29319,2289,7506,14565,8934,1522,27594,355,646,55,392,32,19541,90434,51085,2350,691,252,482,446,24043,20856,86.7,1967,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats",NA,NA
"886",2022,"Liverpool","Premier League","opponent",27,36.7,38,19573,3514,8893,7864,3742,608,17918,325,555,58.6,355,27,10981,52053,27306,912,254,123,488,394,13832,10885,78.7,777,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats",NA,NA
"887",2022,"Lorient","Ligue 1","team",29,44.3,38,21276,2223,7318,10569,4657,651,19482,316,576,54.9,336,20,13078,62816,34674,1405,415,123,500,457,15603,13253,84.9,1075,"https://fbref.com/en/squads/d2c87802/Lorient-Stats",NA,NA
"888",2022,"Lorient","Ligue 1","opponent",29,55.7,38,25525,2224,7721,13159,6295,844,23694,446,785,56.8,481,34,16649,83056,46064,1815,545,129,553,479,20200,17573,87,1361,"https://fbref.com/en/squads/d2c87802/Lorient-Stats",NA,NA
"889",2022,"Lyon","Ligue 1","team",30,58.8,38,27990,2487,8540,14477,6774,1025,26263,472,832,56.7,518,39,19071,94150,51210,2010,580,193,564,500,22495,19992,88.9,1513,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats",NA,NA
"890",2022,"Lyon","Ligue 1","opponent",30,41.2,38,21168,2479,7547,10023,4948,785,19473,345,646,53.4,374,33,12920,67908,37632,1446,451,147,523,459,15597,13149,84.3,1041,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats",NA,NA
"891",2022,"M'Gladbach","Bundesliga","team",26,54.4,34,22555,2462,8146,11077,4643,844,20882,310,572,54.2,332,22,14489,67095,36829,1359,352,148,487,439,16937,14882,87.9,1251,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats",NA,NA
"892",2022,"M'Gladbach","Bundesliga","opponent",26,45.6,34,19703,2340,6946,9330,4623,833,18197,318,610,52.1,352,29,11876,61380,32005,1157,372,138,418,407,14364,12099,84.2,1031,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats",NA,NA
"893",2022,"Mainz 05","Bundesliga","team",28,46.3,34,19308,2119,6914,8641,4730,841,17595,243,484,50.2,273,19,10656,50006,26022,907,295,110,539,385,13491,10965,81.3,1103,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats",NA,NA
"894",2022,"Mainz 05","Bundesliga","opponent",28,53.7,34,21763,2587,7819,10449,4733,701,20027,290,578,50.2,327,22,13066,63777,32050,1175,350,91,497,453,15841,13365,84.4,1032,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats",NA,NA
"895",2022,"Mallorca","La Liga","team",33,45.1,38,19566,2437,6892,9056,4809,731,17654,336,584,57.5,369,27,11279,60717,32525,1275,408,119,453,497,13526,11176,82.6,981,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats",NA,NA
"896",2022,"Mallorca","La Liga","opponent",33,54.9,38,22776,2352,7167,11118,5862,892,20959,252,496,50.8,281,31,14171,72572,39889,1591,470,133,450,455,16570,14517,87.6,1142,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats",NA,NA
"897",2022,"Manchester City","Premier League","team",26,68.5,38,31078,2033,6918,16023,10304,1669,29527,386,677,57,415,36,22988,118440,67223,3212,831,379,370,442,26307,24032,91.4,1766,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats",NA,NA
"898",2022,"Manchester City","Premier League","opponent",26,31.5,38,17055,3650,8328,6665,2919,516,15591,257,479,53.7,292,24,9476,47040,23939,779,230,96,399,323,12055,9788,81.2,640,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats",NA,NA
"899",2022,"Manchester Utd","Premier League","team",29,52.9,38,24448,2429,7681,11611,6687,971,22803,353,632,55.9,382,39,15754,81705,45966,1901,585,204,426,413,19192,16464,85.8,1304,"https://fbref.com/en/squads/19538871/Manchester-United-Stats",NA,NA
"900",2022,"Manchester Utd","Premier League","opponent",29,47.1,38,22830,2681,7403,10728,5973,906,21169,300,554,54.2,324,30,14218,71007,38357,1528,459,157,443,402,17606,14777,83.9,1144,"https://fbref.com/en/squads/19538871/Manchester-United-Stats",NA,NA
"901",2022,"Marseille","Ligue 1","team",27,62,38,28340,2232,8278,14845,7018,982,26655,297,544,54.6,318,32,20083,100840,55618,2282,550,196,440,456,23701,21391,90.3,1439,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats",NA,NA
"902",2022,"Marseille","Ligue 1","opponent",27,38,38,19228,2407,7067,9440,3896,590,17696,269,514,52.3,309,19,11865,62168,33966,1273,336,115,428,415,14317,12332,86.1,896,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats",NA,NA
"903",2022,"Metz","Ligue 1","team",36,42.8,38,20466,2350,7777,10122,3912,469,18729,323,606,53.3,367,29,12338,65336,35123,1286,402,94,592,482,14553,12177,83.7,807,"https://fbref.com/en/squads/f83960ae/Metz-Stats",NA,NA
"904",2022,"Metz","Ligue 1","opponent",36,57.2,38,25403,2059,7706,12894,6516,1034,23475,353,661,53.4,382,21,16654,86450,49236,1885,482,170,514,564,19862,17219,86.7,1565,"https://fbref.com/en/squads/f83960ae/Metz-Stats",NA,NA
"905",2022,"Milan","Serie A","team",28,54.2,38,23604,2348,7524,11306,6412,1080,21940,441,754,58.5,477,40,15532,86577,47178,1748,579,196,503,397,18076,15788,87.3,1350,"https://fbref.com/en/squads/dc56fe14/Milan-Stats",NA,NA
"906",2022,"Milan","Serie A","opponent",28,45.8,38,20835,2850,7759,9587,4898,698,19142,300,569,52.7,326,26,12705,68710,35352,1270,439,99,513,515,15327,12974,84.6,1101,"https://fbref.com/en/squads/dc56fe14/Milan-Stats",NA,NA
"907",2022,"Monaco","Ligue 1","team",27,54.2,38,24808,2174,7066,12700,6571,1037,23045,385,672,57.3,417,37,15818,81739,45552,1908,530,167,535,430,19477,16483,84.6,1597,"https://fbref.com/en/squads/fd6114db/Monaco-Stats",NA,NA
"908",2022,"Monaco","Ligue 1","opponent",27,45.8,38,22430,2814,8579,10577,4634,691,20644,384,720,53.3,426,27,13891,69511,36221,1283,397,111,556,506,16699,13983,83.7,1033,"https://fbref.com/en/squads/fd6114db/Monaco-Stats",NA,NA
"909",2022,"Montpellier","Ligue 1","team",26,48.1,38,22186,2956,8581,10132,4858,662,20246,333,603,55.2,366,28,13646,70047,37893,1289,366,100,487,459,16334,14114,86.4,1132,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats",NA,NA
"910",2022,"Montpellier","Ligue 1","opponent",26,51.9,38,23764,2263,7319,11462,6621,1023,21994,396,694,57.1,436,53,15669,85336,48521,2008,645,212,497,440,18007,15731,87.4,1320,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats",NA,NA
"911",2022,"Nantes","Ligue 1","team",26,43.7,38,20963,2127,6704,10090,5350,790,19145,302,619,48.8,333,33,12550,60577,32857,1365,396,161,499,456,15335,12794,83.4,1046,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats",NA,NA
"912",2022,"Nantes","Ligue 1","opponent",26,56.3,38,25846,2406,8548,12816,6083,910,23925,389,707,55,418,34,16932,83402,44644,1657,444,125,494,491,20119,17639,87.7,1417,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats",NA,NA
"913",2022,"Napoli","Serie A","team",27,58.5,38,26775,2503,8108,13264,7084,1067,25078,319,546,58.4,339,17,18232,92214,50153,2030,611,255,383,400,21873,19698,90.1,1342,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats",NA,NA
"914",2022,"Napoli","Serie A","opponent",27,41.5,38,20284,2758,7533,9214,4837,725,18701,326,630,51.7,369,31,12966,67959,34791,1262,446,129,431,356,15043,13091,87,1052,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats",NA,NA
"915",2022,"Newcastle Utd","Premier League","team",29,39.9,38,18298,2485,6968,7646,4771,807,16551,330,597,55.3,365,21,10515,54902,28634,1081,348,145,479,461,12535,10211,81.5,742,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats",NA,NA
"916",2022,"Newcastle Utd","Premier League","opponent",29,60.1,38,25195,2364,7506,12234,7136,1033,23515,336,628,53.5,368,33,16319,85373,47881,1987,603,182,442,447,19874,17135,86.2,1420,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats",NA,NA
"917",2022,"Nice","Ligue 1","team",27,51.6,38,24008,2237,7395,12654,5529,835,22319,361,648,55.7,390,26,16165,84270,44971,1788,533,125,486,447,18489,16278,88,1217,"https://fbref.com/en/squads/132ebc33/Nice-Stats",NA,NA
"918",2022,"Nice","Ligue 1","opponent",27,48.4,38,23068,2439,7944,11265,5276,766,21289,276,565,48.8,306,29,14685,71291,37480,1464,433,116,439,444,17577,15265,86.8,1192,"https://fbref.com/en/squads/132ebc33/Nice-Stats",NA,NA
"919",2022,"Norwich City","Premier League","team",28,42.5,38,20165,3068,8529,8372,4463,692,18371,289,576,50.2,317,35,11712,62580,33620,1194,384,115,415,388,14702,11974,81.4,922,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats",NA,NA
"920",2022,"Norwich City","Premier League","opponent",28,57.5,38,25466,2173,7305,12065,7725,1295,23805,359,644,55.7,387,37,16774,87056,47977,2043,557,247,436,422,20108,17476,86.9,1461,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats",NA,NA
"921",2022,"Osasuna","La Liga","team",29,46.7,38,20730,2154,6148,9971,5602,786,18775,235,434,54.1,266,21,11414,54829,27178,1154,334,85,490,379,15001,12020,80.1,1138,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats",NA,NA
"922",2022,"Osasuna","La Liga","opponent",29,53.3,38,23570,2723,8091,11064,5791,851,21631,335,644,52,372,40,14911,73727,40643,1590,499,192,473,358,17585,14869,84.6,1060,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats",NA,NA
"923",2022,"Paris S-G","Ligue 1","team",36,63.4,38,30677,2503,8150,16169,8405,1149,29133,489,880,55.6,532,48,22653,108572,59576,2484,734,224,435,457,26204,24022,91.7,1579,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats",NA,NA
"924",2022,"Paris S-G","Ligue 1","opponent",36,36.6,38,19786,2553,7599,8700,4853,666,18301,326,611,53.4,358,36,12983,69040,39133,1505,516,141,428,387,14997,13030,86.9,820,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats",NA,NA
"925",2022,"Rayo Vallecano","La Liga","team",28,49.9,38,21476,2356,6950,10270,5602,805,19517,313,615,50.9,352,47,12798,68396,37718,1451,481,144,527,432,15127,12871,85.1,1152,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats",NA,NA
"926",2022,"Rayo Vallecano","La Liga","opponent",28,50.1,38,21623,2599,7488,9868,5486,788,19637,369,662,55.7,408,48,12625,63022,33708,1269,420,114,524,403,15355,13060,85.1,1166,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats",NA,NA
"927",2022,"RB Leipzig","Bundesliga","team",29,56.6,34,23754,2226,7554,11798,5798,1033,22196,319,589,54.2,353,19,15753,74615,38480,1508,436,139,511,389,18505,16245,87.8,1407,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats",NA,NA
"928",2022,"RB Leipzig","Bundesliga","opponent",29,43.4,34,19333,2431,7539,9082,3857,574,17796,267,469,56.9,285,28,11771,57013,29773,946,287,90,438,367,14335,11841,82.6,871,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats",NA,NA
"929",2022,"Real Madrid","La Liga","team",31,60.3,38,28633,2736,8566,13082,8937,1338,26989,418,765,54.6,449,45,20437,105731,59259,2421,760,314,391,359,23676,21520,90.9,1569,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats",NA,NA
"930",2022,"Real Madrid","La Liga","opponent",31,39.7,38,20575,2767,7048,9471,5372,780,18900,283,531,53.3,305,25,12999,67002,37602,1552,469,137,410,383,15343,13382,87.2,1023,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats",NA,NA
"931",2022,"Real Sociedad","La Liga","team",32,54.7,38,23693,2820,7923,11383,5881,928,21851,318,622,51.1,357,35,15243,76539,42669,1605,500,149,503,471,17547,15532,88.5,1203,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats",NA,NA
"932",2022,"Real Sociedad","La Liga","opponent",32,45.3,38,20717,2560,7121,9279,5471,749,18801,275,526,52.3,303,28,12520,62888,32933,1303,437,141,494,450,14980,12465,83.2,976,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats",NA,NA
"933",2022,"Reims","Ligue 1","team",35,42.2,38,20400,2735,8205,9133,4423,668,18629,346,581,59.6,370,24,12517,67541,37537,1322,392,105,548,431,14677,12246,83.4,979,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats",NA,NA
"934",2022,"Reims","Ligue 1","opponent",35,57.8,38,25971,2323,7633,13203,6831,884,24125,338,595,56.8,366,27,17156,89088,48142,1970,560,129,518,461,20701,18073,87.3,1353,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats",NA,NA
"935",2022,"Rennes","Ligue 1","team",28,56.3,38,25377,2276,7733,13000,6269,1011,23703,279,513,54.4,308,24,17228,86974,47440,1828,529,151,459,388,20172,17844,88.5,1390,"https://fbref.com/en/squads/b3072e00/Rennes-Stats",NA,NA
"936",2022,"Rennes","Ligue 1","opponent",28,43.7,38,20818,2518,7477,9774,4718,676,19003,320,573,55.8,354,22,12966,64797,33957,1316,387,109,483,368,15658,13209,84.4,900,"https://fbref.com/en/squads/b3072e00/Rennes-Stats",NA,NA
"937",2022,"Roma","Serie A","team",29,51.4,38,23026,2244,7560,11145,5806,1051,21223,297,613,48.5,338,34,14692,78241,42466,1673,531,181,466,374,17566,15337,87.3,1296,"https://fbref.com/en/squads/cf74a709/Roma-Stats",NA,NA
"938",2022,"Roma","Serie A","opponent",29,48.6,38,22379,2831,7966,10860,5021,651,20647,294,579,50.8,329,31,13939,74264,40144,1488,453,110,504,436,16929,14588,86.2,1088,"https://fbref.com/en/squads/cf74a709/Roma-Stats",NA,NA
"939",2022,"Saint-Étienne","Ligue 1","team",39,49.3,38,22548,2255,7513,11455,5111,686,20637,391,741,52.8,431,26,14464,75254,41996,1639,508,146,546,514,16508,14080,85.3,1058,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats",NA,NA
"940",2022,"Saint-Étienne","Ligue 1","opponent",39,50.7,38,23709,2320,7592,12087,5369,808,21800,341,609,56,373,24,14718,71369,38421,1501,387,136,633,537,17683,15254,86.3,1234,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats",NA,NA
"941",2022,"Salernitana","Serie A","team",42,41,38,18914,2549,6602,8639,4849,786,17059,310,588,52.7,339,39,10584,57759,30169,1147,405,106,482,393,13218,10842,82,943,"https://fbref.com/en/squads/c5577084/Salernitana-Stats",NA,NA
"942",2022,"Salernitana","Serie A","opponent",42,59,38,25482,2498,7918,12119,7151,1100,23827,289,530,54.5,320,37,16820,91524,50665,1972,631,193,444,388,19938,17593,88.2,1412,"https://fbref.com/en/squads/c5577084/Salernitana-Stats",NA,NA
"943",2022,"Sampdoria","Serie A","team",34,45.9,38,21125,2890,7886,9605,4758,695,19348,228,425,53.6,251,16,12837,62345,30925,1112,368,87,404,347,15524,12996,83.7,1133,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats",NA,NA
"944",2022,"Sampdoria","Serie A","opponent",34,54.1,38,24304,2489,7826,11544,6525,1076,22597,305,567,53.8,334,37,15824,81860,43864,1791,594,224,486,398,18726,16188,86.4,1274,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats",NA,NA
"945",2022,"Sassuolo","Serie A","team",29,55.2,38,24649,3017,8730,11767,5825,910,22862,337,626,53.8,379,37,16842,90318,49332,1838,600,219,515,434,19265,17195,89.3,1373,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats",NA,NA
"946",2022,"Sassuolo","Serie A","opponent",29,44.8,38,20945,2601,7353,9326,5602,1102,19277,272,499,54.5,293,34,13045,72178,39985,1503,442,209,420,322,15826,13450,85,1199,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats",NA,NA
"947",2022,"Sevilla","La Liga","team",33,59.8,38,26188,2960,9167,12291,6169,845,24382,291,538,54.1,320,25,17605,81070,41934,1578,473,136,527,406,20853,18459,88.5,1180,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats",NA,NA
"948",2022,"Sevilla","La Liga","opponent",33,40.2,38,19209,2423,6478,8915,4940,755,17437,249,486,51.2,269,39,11202,57891,30959,1267,410,119,439,379,13722,11450,83.4,929,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats",NA,NA
"949",2022,"Southampton","Premier League","team",25,47.9,38,21438,2392,6794,9860,6097,922,19677,324,611,53,360,22,12726,69574,36797,1526,502,186,471,468,15352,12571,81.9,1077,"https://fbref.com/en/squads/33c895d4/Southampton-Stats",NA,NA
"950",2022,"Southampton","Premier League","opponent",25,52.1,38,23128,2714,7938,10189,6227,975,21396,336,586,57.3,366,39,13985,69525,36519,1466,446,162,513,446,17195,14280,83,1285,"https://fbref.com/en/squads/33c895d4/Southampton-Stats",NA,NA
"951",2022,"Spezia","Serie A","team",30,42.7,38,19840,2853,7840,8739,4439,681,18065,265,500,53,285,29,11799,61237,30425,1099,377,135,484,459,14115,11759,83.3,885,"https://fbref.com/en/squads/68449f6d/Spezia-Stats",NA,NA
"952",2022,"Spezia","Serie A","opponent",30,57.3,38,25039,2375,7557,12325,6766,1156,23191,300,577,52,334,30,16706,90919,47915,1820,514,207,454,408,19395,17012,87.7,1437,"https://fbref.com/en/squads/68449f6d/Spezia-Stats",NA,NA
"953",2022,"Strasbourg","Ligue 1","team",26,49.5,38,22930,2252,7030,11309,5959,926,21208,288,494,58.3,315,15,14136,72158,39206,1459,413,97,493,408,17438,14824,85,1360,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats",NA,NA
"954",2022,"Strasbourg","Ligue 1","opponent",26,50.5,38,23721,2689,8185,11806,5165,714,21931,321,625,51.4,344,25,15214,76299,40748,1629,493,129,513,473,18041,15673,86.9,1052,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats",NA,NA
"955",2022,"Stuttgart","Bundesliga","team",34,50.7,34,21747,2575,7858,10407,4873,748,20068,355,673,52.7,398,40,13707,69705,37087,1319,396,123,535,429,16213,13884,85.6,1145,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats",NA,NA
"956",2022,"Stuttgart","Bundesliga","opponent",34,49.3,34,21091,2451,7417,9644,5239,843,19510,264,528,50,297,27,12834,66363,34563,1327,396,150,463,359,15583,13278,85.2,1121,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats",NA,NA
"957",2022,"Torino","Serie A","team",31,53.6,38,22422,2248,6666,10848,6308,864,20752,259,488,53.1,291,15,13912,73780,37634,1566,543,170,550,353,16699,14152,84.7,1082,"https://fbref.com/en/squads/105360fe/Torino-Stats",NA,NA
"958",2022,"Torino","Serie A","opponent",31,46.4,38,19919,2544,7382,9051,4592,708,17934,202,406,49.8,215,16,11245,60716,30336,1036,362,119,557,394,14227,11632,81.8,972,"https://fbref.com/en/squads/105360fe/Torino-Stats",NA,NA
"959",2022,"Tottenham","Premier League","team",25,52,38,24703,2680,8322,11944,5982,961,23109,349,614,56.8,377,31,16256,83065,45506,1892,553,193,432,460,19326,16914,87.5,1318,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats",NA,NA
"960",2022,"Tottenham","Premier League","opponent",25,48,38,23155,2464,7100,10880,6532,951,21558,308,571,53.9,335,37,15322,73346,37980,1618,472,167,404,457,17530,15273,87.1,1113,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats",NA,NA
"961",2022,"Troyes","Ligue 1","team",35,44.2,38,21017,2644,8251,9522,4573,622,19219,318,579,54.9,350,27,12938,67327,35694,1241,404,82,487,446,15564,13247,85.1,1024,"https://fbref.com/en/squads/54195385/Troyes-Stats",NA,NA
"962",2022,"Troyes","Ligue 1","opponent",35,55.8,38,25424,2179,7745,13306,6006,846,23717,353,631,55.9,388,34,17054,84153,46348,1687,459,123,469,455,20135,17749,88.1,1490,"https://fbref.com/en/squads/54195385/Troyes-Stats",NA,NA
"963",2022,"Udinese","Serie A","team",29,42.3,38,19772,2566,6998,8728,5309,960,18029,352,679,51.8,393,40,11894,65532,37582,1502,481,190,480,448,14268,11792,82.6,966,"https://fbref.com/en/squads/04eea015/Udinese-Stats",NA,NA
"964",2022,"Udinese","Serie A","opponent",29,57.7,38,25040,2506,7980,13033,5573,917,23312,345,652,52.9,383,31,16344,80800,43255,1555,420,144,456,420,19371,17020,87.9,1360,"https://fbref.com/en/squads/04eea015/Udinese-Stats",NA,NA
"965",2022,"Union Berlin","Bundesliga","team",28,43.4,34,18689,2261,7099,8379,4254,724,17129,225,411,54.7,254,24,10691,55519,28278,999,295,113,473,317,13092,10843,82.8,968,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats",NA,NA
"966",2022,"Union Berlin","Bundesliga","opponent",28,56.6,34,23203,2249,8154,11545,4992,732,21479,271,536,50.6,299,28,14474,73984,37560,1247,355,106,530,369,17773,15367,86.5,1194,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats",NA,NA
"967",2022,"Valencia","La Liga","team",34,43.6,38,18150,2184,6029,8163,5068,717,16176,326,601,54.2,358,36,10130,54903,30797,1169,397,97,521,425,11934,9729,81.5,1011,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats",NA,NA
"968",2022,"Valencia","La Liga","opponent",34,56.4,38,22295,2424,7531,10444,5662,815,20259,299,570,52.5,335,33,13550,67455,36089,1365,439,125,491,443,16266,13862,85.2,1177,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats",NA,NA
"969",2022,"Venezia","Serie A","team",39,42.1,38,19876,3285,8507,8444,4150,605,18159,295,544,54.2,326,33,11676,62628,33821,1093,375,105,436,447,14091,11662,82.8,882,"https://fbref.com/en/squads/af5d5982/Venezia-Stats",NA,NA
"970",2022,"Venezia","Serie A","opponent",39,57.9,38,25521,2241,7285,12250,7658,1297,23630,314,578,54.3,347,29,17103,87546,46995,1970,654,186,481,418,19810,17344,87.6,1507,"https://fbref.com/en/squads/af5d5982/Venezia-Stats",NA,NA
"971",2022,"Villarreal","La Liga","team",29,57,38,24546,2745,8205,11753,6215,1087,22755,405,711,57,432,42,16350,86292,47881,1749,503,194,476,406,19377,16875,87.1,1447,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats",NA,NA
"972",2022,"Villarreal","La Liga","opponent",29,43,38,19770,2550,7027,8841,5009,774,18056,247,479,51.6,280,26,12161,61852,33162,1268,398,152,426,354,14313,12017,84,892,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats",NA,NA
"973",2022,"Watford","Premier League","team",30,40.3,38,19018,2613,7353,8149,4617,678,17265,385,728,52.9,415,70,10636,54853,29678,1065,360,150,485,467,12970,10380,80,906,"https://fbref.com/en/squads/2abfe087/Watford-Stats",NA,NA
"974",2022,"Watford","Premier League","opponent",30,59.7,38,25963,2202,7881,12655,7013,1153,24123,313,601,52.1,347,28,16862,83420,46354,1906,547,178,449,440,20040,17236,86,1524,"https://fbref.com/en/squads/2abfe087/Watford-Stats",NA,NA
"975",2022,"West Ham","Premier League","team",25,47.8,38,22216,2588,7319,10226,6011,908,20572,238,496,48,267,37,13771,73083,36374,1447,465,149,423,383,16817,14176,84.3,1123,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats",NA,NA
"976",2022,"West Ham","Premier League","opponent",25,52.2,38,24088,2644,7914,11006,6752,1092,22507,313,563,55.6,344,31,15680,85760,48111,1966,610,211,439,339,18614,16072,86.3,1273,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats",NA,NA
"977",2022,"Wolfsburg","Bundesliga","team",30,50.6,34,20636,2561,7692,9800,4311,720,19032,310,550,56.4,336,33,12553,60344,31342,1133,352,99,452,386,14977,12805,85.5,1101,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats",NA,NA
"978",2022,"Wolfsburg","Bundesliga","opponent",30,49.4,34,20343,2329,6740,9383,5362,852,18664,292,535,54.6,327,31,12171,59874,30150,1136,350,104,488,402,14951,12559,84,1206,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats",NA,NA
"979",2022,"Wolves","Premier League","team",26,49.6,38,23141,2824,8755,10476,5290,765,21528,402,749,53.7,447,49,14787,73366,40414,1562,462,172,466,417,17435,15024,86.2,1077,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats",NA,NA
"980",2022,"Wolves","Premier League","opponent",26,50.4,38,23571,2244,7079,11615,6403,1002,21946,333,622,53.5,367,34,15136,79668,43404,1810,524,191,429,480,18232,15601,85.6,1303,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats",NA,NA
