"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Url"
"1323",2016,"Rennes","Ligue 1","team",31,38,NA,NA,NA,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b3072e00/2015-2016/Rennes-Stats"
"1324",2016,"Rennes","Ligue 1","opponent",31,38,71,9,3,446,449,80,823,794,626,3,7,3,NA,NA,NA,NA,"https://fbref.com/en/squads/b3072e00/2015-2016/Rennes-Stats"
"1325",2016,"Roma","Serie A","team",32,38,0,0,NA,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cf74a709/2015-2016/Roma-Stats"
"1326",2016,"Roma","Serie A","opponent",32,38,117,6,5,495,507,107,692,679,713,0,0,0,NA,NA,NA,NA,"https://fbref.com/en/squads/cf74a709/2015-2016/Roma-Stats"
"1327",2016,"Saint-Étienne","Ligue 1","team",31,38,NA,NA,NA,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d298ef2c/2015-2016/Saint-Etienne-Stats"
"1328",2016,"Saint-Étienne","Ligue 1","opponent",31,38,64,8,0,468,558,76,752,712,544,2,5,3,NA,NA,NA,NA,"https://fbref.com/en/squads/d298ef2c/2015-2016/Saint-Etienne-Stats"
"1329",2016,"Sampdoria","Serie A","team",35,38,0,0,NA,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ff9e3b3/2015-2016/Sampdoria-Stats"
"1330",2016,"Sampdoria","Serie A","opponent",35,38,108,3,3,585,531,69,980,734,587,0,0,3,NA,NA,NA,NA,"https://fbref.com/en/squads/8ff9e3b3/2015-2016/Sampdoria-Stats"
"1331",2016,"Sassuolo","Serie A","team",26,38,0,0,NA,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2befd26/2015-2016/Sassuolo-Stats"
"1332",2016,"Sassuolo","Serie A","opponent",26,38,100,11,10,653,533,118,824,765,710,0,0,1,NA,NA,NA,NA,"https://fbref.com/en/squads/e2befd26/2015-2016/Sassuolo-Stats"
"1333",2016,"Schalke 04","Bundesliga","team",28,34,0,0,NA,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c539e393/2015-2016/Schalke-04-Stats"
"1334",2016,"Schalke 04","Bundesliga","opponent",28,34,64,2,1,463,489,55,500,656,572,3,5,4,NA,NA,NA,NA,"https://fbref.com/en/squads/c539e393/2015-2016/Schalke-04-Stats"
"1335",2016,"Sevilla","La Liga","team",33,38,106,8,6,560,497,106,904,663,511,7,3,2,NA,NA,NA,NA,"https://fbref.com/en/squads/ad2be733/2015-2016/Sevilla-Stats"
"1336",2016,"Sevilla","La Liga","opponent",33,38,123,10,9,523,536,70,757,665,531,2,7,1,NA,NA,NA,NA,"https://fbref.com/en/squads/ad2be733/2015-2016/Sevilla-Stats"
"1337",2016,"Southampton","Premier League","team",26,38,0,0,NA,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/33c895d4/2015-2016/Southampton-Stats"
"1338",2016,"Southampton","Premier League","opponent",26,38,41,1,1,383,404,57,771,612,516,NA,NA,1,NA,NA,NA,NA,"https://fbref.com/en/squads/33c895d4/2015-2016/Southampton-Stats"
"1339",2016,"Sporting Gijón","La Liga","team",28,38,107,6,5,527,447,81,668,748,618,2,10,1,NA,NA,NA,NA,"https://fbref.com/en/squads/bb9efd50/2015-2016/Sporting-Gijon-Stats"
"1340",2016,"Sporting Gijón","La Liga","opponent",28,38,105,5,5,472,502,72,786,777,573,8,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/bb9efd50/2015-2016/Sporting-Gijon-Stats"
"1341",2016,"Stoke City","Premier League","team",27,38,0,0,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17892952/2015-2016/Stoke-City-Stats"
"1342",2016,"Stoke City","Premier League","opponent",27,38,56,2,0,402,403,56,810,573,536,NA,NA,1,NA,NA,NA,NA,"https://fbref.com/en/squads/17892952/2015-2016/Stoke-City-Stats"
"1343",2016,"Stuttgart","Bundesliga","team",31,34,0,0,NA,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/598bc722/2015-2016/Stuttgart-Stats"
"1344",2016,"Stuttgart","Bundesliga","opponent",31,34,67,1,1,449,489,131,384,675,494,5,4,2,NA,NA,NA,NA,"https://fbref.com/en/squads/598bc722/2015-2016/Stuttgart-Stats"
"1345",2016,"Sunderland","Premier League","team",31,38,0,0,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ef52968/2015-2016/Sunderland-Stats"
"1346",2016,"Sunderland","Premier League","opponent",31,38,72,5,2,408,381,62,823,554,520,NA,NA,2,NA,NA,NA,NA,"https://fbref.com/en/squads/8ef52968/2015-2016/Sunderland-Stats"
"1347",2016,"Swansea City","Premier League","team",27,38,0,0,NA,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fb10988f/2015-2016/Swansea-City-Stats"
"1348",2016,"Swansea City","Premier League","opponent",27,38,81,5,2,468,375,78,821,750,561,NA,NA,1,NA,NA,NA,NA,"https://fbref.com/en/squads/fb10988f/2015-2016/Swansea-City-Stats"
"1349",2016,"Torino","Serie A","team",27,38,0,0,NA,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/105360fe/2015-2016/Torino-Stats"
"1350",2016,"Torino","Serie A","opponent",27,38,97,5,3,517,621,47,691,598,574,0,0,3,NA,NA,NA,NA,"https://fbref.com/en/squads/105360fe/2015-2016/Torino-Stats"
"1351",2016,"Tottenham","Premier League","team",24,38,0,0,NA,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/361ca564/2015-2016/Tottenham-Hotspur-Stats"
"1352",2016,"Tottenham","Premier League","opponent",24,38,65,3,1,403,437,106,708,730,681,NA,NA,1,NA,NA,NA,NA,"https://fbref.com/en/squads/361ca564/2015-2016/Tottenham-Hotspur-Stats"
"1353",2016,"Toulouse","Ligue 1","team",25,38,NA,NA,NA,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/3f8c4b5f/2015-2016/Toulouse-Stats"
"1354",2016,"Toulouse","Ligue 1","opponent",25,38,81,8,3,582,513,48,789,701,657,2,8,2,NA,NA,NA,NA,"https://fbref.com/en/squads/3f8c4b5f/2015-2016/Toulouse-Stats"
"1355",2016,"Troyes","Ligue 1","team",33,38,0,0,NA,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/54195385/2015-2016/Troyes-Stats"
"1356",2016,"Troyes","Ligue 1","opponent",33,38,56,6,3,429,416,101,955,699,500,12,3,0,NA,NA,NA,NA,"https://fbref.com/en/squads/54195385/2015-2016/Troyes-Stats"
"1357",2016,"Udinese","Serie A","team",28,38,0,0,NA,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/04eea015/2015-2016/Udinese-Stats"
"1358",2016,"Udinese","Serie A","opponent",28,38,95,5,2,564,539,74,811,622,572,0,0,1,NA,NA,NA,NA,"https://fbref.com/en/squads/04eea015/2015-2016/Udinese-Stats"
"1359",2016,"Valencia","La Liga","team",30,38,110,7,5,571,596,92,724,781,632,5,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/dcc91a7b/2015-2016/Valencia-Stats"
"1360",2016,"Valencia","La Liga","opponent",30,38,95,3,1,625,536,74,768,741,675,3,5,4,NA,NA,NA,NA,"https://fbref.com/en/squads/dcc91a7b/2015-2016/Valencia-Stats"
"1361",2016,"Villarreal","La Liga","team",26,38,103,4,3,536,440,107,555,781,539,3,3,1,NA,NA,NA,NA,"https://fbref.com/en/squads/2a8183b3/2015-2016/Villarreal-Stats"
"1362",2016,"Villarreal","La Liga","opponent",26,38,105,5,5,471,512,75,965,754,541,3,3,2,NA,NA,NA,NA,"https://fbref.com/en/squads/2a8183b3/2015-2016/Villarreal-Stats"
"1363",2016,"Watford","Premier League","team",25,38,0,0,NA,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2abfe087/2015-2016/Watford-Stats"
"1364",2016,"Watford","Premier League","opponent",25,38,46,3,0,403,438,121,937,675,521,NA,NA,2,NA,NA,NA,NA,"https://fbref.com/en/squads/2abfe087/2015-2016/Watford-Stats"
"1365",2016,"Werder Bremen","Bundesliga","team",30,34,0,0,NA,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/62add3bf/2015-2016/Werder-Bremen-Stats"
"1366",2016,"Werder Bremen","Bundesliga","opponent",30,34,74,2,2,531,503,96,485,650,511,5,9,1,NA,NA,NA,NA,"https://fbref.com/en/squads/62add3bf/2015-2016/Werder-Bremen-Stats"
"1367",2016,"West Brom","Premier League","team",28,38,0,0,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/60c6b05f/2015-2016/West-Bromwich-Albion-Stats"
"1368",2016,"West Brom","Premier League","opponent",28,38,44,5,1,413,374,57,865,540,523,NA,NA,2,NA,NA,NA,NA,"https://fbref.com/en/squads/60c6b05f/2015-2016/West-Bromwich-Albion-Stats"
"1369",2016,"West Ham","Premier League","team",28,38,0,0,NA,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7c21e445/2015-2016/West-Ham-United-Stats"
"1370",2016,"West Ham","Premier League","opponent",28,38,79,9,7,468,362,77,798,579,614,NA,NA,1,NA,NA,NA,NA,"https://fbref.com/en/squads/7c21e445/2015-2016/West-Ham-United-Stats"
"1371",2016,"Wolfsburg","Bundesliga","team",29,34,0,0,NA,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/4eaa11d7/2015-2016/Wolfsburg-Stats"
"1372",2016,"Wolfsburg","Bundesliga","opponent",29,34,59,1,1,465,439,97,399,641,484,2,3,1,NA,NA,NA,NA,"https://fbref.com/en/squads/4eaa11d7/2015-2016/Wolfsburg-Stats"
"1373",2017,"Alavés","La Liga","team",25,38,117,5,3,548,485,92,643,565,558,4,6,2,NA,NA,NA,NA,"https://fbref.com/en/squads/8d6fd021/2016-2017/Alaves-Stats"
"1374",2017,"Alavés","La Liga","opponent",25,38,102,5,3,519,516,65,843,512,498,4,4,0,NA,NA,NA,NA,"https://fbref.com/en/squads/8d6fd021/2016-2017/Alaves-Stats"
"1375",2017,"Angers","Ligue 1","team",29,38,0,1,1,435,386,55,732,570,496,4,2,4,NA,NA,NA,NA,"https://fbref.com/en/squads/69236f98/2016-2017/Angers-Stats"
"1376",2017,"Angers","Ligue 1","opponent",29,38,54,8,1,403,414,90,718,546,496,2,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/69236f98/2016-2017/Angers-Stats"
"1377",2017,"Arsenal","Premier League","team",29,38,0,0,0,394,390,99,701,558,492,4,10,1,NA,NA,NA,NA,"https://fbref.com/en/squads/18bb7c10/2016-2017/Arsenal-Stats"
"1378",2017,"Arsenal","Premier League","opponent",29,38,77,4,1,408,378,105,756,609,524,10,7,4,NA,NA,NA,NA,"https://fbref.com/en/squads/18bb7c10/2016-2017/Arsenal-Stats"
"1379",2017,"Atalanta","Serie A","team",32,38,0,2,2,600,555,80,863,698,491,6,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/922493f3/2016-2017/Atalanta-Stats"
"1380",2017,"Atalanta","Serie A","opponent",32,38,101,1,0,575,575,66,726,545,598,3,7,0,NA,NA,NA,NA,"https://fbref.com/en/squads/922493f3/2016-2017/Atalanta-Stats"
"1381",2017,"Athletic Club","La Liga","team",25,38,88,2,1,528,529,76,912,593,581,6,3,0,NA,NA,NA,NA,"https://fbref.com/en/squads/2b390eca/2016-2017/Athletic-Club-Stats"
"1382",2017,"Athletic Club","La Liga","opponent",25,38,118,5,2,562,513,121,558,633,570,3,9,0,NA,NA,NA,NA,"https://fbref.com/en/squads/2b390eca/2016-2017/Athletic-Club-Stats"
"1383",2017,"Atlético Madrid","La Liga","team",22,38,82,3,3,510,474,117,660,645,600,7,4,0,NA,NA,NA,NA,"https://fbref.com/en/squads/db3b9613/2016-2017/Atletico-Madrid-Stats"
"1384",2017,"Atlético Madrid","La Liga","opponent",22,38,98,4,4,499,488,23,656,664,553,4,8,0,NA,NA,NA,NA,"https://fbref.com/en/squads/db3b9613/2016-2017/Atletico-Madrid-Stats"
"1385",2017,"Augsburg","Bundesliga","team",28,34,0,2,2,481,441,68,426,794,512,4,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/0cdc4311/2016-2017/Augsburg-Stats"
"1386",2017,"Augsburg","Bundesliga","opponent",28,34,56,4,1,464,489,48,460,611,434,4,4,0,NA,NA,NA,NA,"https://fbref.com/en/squads/0cdc4311/2016-2017/Augsburg-Stats"
"1387",2017,"Barcelona","La Liga","team",25,38,74,1,1,427,577,118,551,445,463,8,0,2,NA,NA,NA,NA,"https://fbref.com/en/squads/206d90db/2016-2017/Barcelona-Stats"
"1388",2017,"Barcelona","La Liga","opponent",25,38,104,10,5,608,402,97,459,657,568,0,9,3,NA,NA,NA,NA,"https://fbref.com/en/squads/206d90db/2016-2017/Barcelona-Stats"
"1389",2017,"Bastia","Ligue 1","team",29,38,0,7,7,445,501,50,580,608,472,1,8,2,NA,NA,NA,NA,"https://fbref.com/en/squads/6283be2c/2016-2017/Bastia-Stats"
"1390",2017,"Bastia","Ligue 1","opponent",29,38,64,4,1,540,450,137,830,505,569,8,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/6283be2c/2016-2017/Bastia-Stats"
"1391",2017,"Bayern Munich","Bundesliga","team",22,34,0,0,0,351,411,92,661,686,421,4,3,0,NA,NA,NA,NA,"https://fbref.com/en/squads/054efa67/2016-2017/Bayern-Munich-Stats"
"1392",2017,"Bayern Munich","Bundesliga","opponent",22,34,52,4,3,429,347,72,333,825,483,3,5,1,NA,NA,NA,NA,"https://fbref.com/en/squads/054efa67/2016-2017/Bayern-Munich-Stats"
"1393",2017,"Betis","La Liga","team",27,38,103,5,3,583,576,87,645,593,560,2,5,0,NA,NA,NA,NA,"https://fbref.com/en/squads/fc536746/2016-2017/Real-Betis-Stats"
"1394",2017,"Betis","La Liga","opponent",27,38,100,4,1,595,536,84,675,504,501,5,2,0,NA,NA,NA,NA,"https://fbref.com/en/squads/fc536746/2016-2017/Real-Betis-Stats"
"1395",2017,"Bologna","Serie A","team",28,38,0,2,2,485,519,96,627,605,534,1,5,2,NA,NA,NA,NA,"https://fbref.com/en/squads/1d8099f8/2016-2017/Bologna-Stats"
"1396",2017,"Bologna","Serie A","opponent",28,38,81,7,3,538,476,111,908,519,494,5,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/1d8099f8/2016-2017/Bologna-Stats"
"1397",2017,"Bordeaux","Ligue 1","team",27,38,0,1,1,441,501,103,690,516,563,6,4,2,NA,NA,NA,NA,"https://fbref.com/en/squads/123f3efe/2016-2017/Bordeaux-Stats"
"1398",2017,"Bordeaux","Ligue 1","opponent",27,38,71,12,3,525,429,62,720,559,538,4,7,2,NA,NA,NA,NA,"https://fbref.com/en/squads/123f3efe/2016-2017/Bordeaux-Stats"
"1399",2017,"Bournemouth","Premier League","team",27,38,0,2,2,372,492,54,642,481,466,11,4,4,NA,NA,NA,NA,"https://fbref.com/en/squads/4ba7cbea/2016-2017/Bournemouth-Stats"
"1400",2017,"Bournemouth","Premier League","opponent",27,38,87,3,2,503,350,84,786,589,524,3,10,2,NA,NA,NA,NA,"https://fbref.com/en/squads/4ba7cbea/2016-2017/Bournemouth-Stats"
"1401",2017,"Burnley","Premier League","team",27,38,0,1,1,428,415,103,676,569,473,4,5,2,NA,NA,NA,NA,"https://fbref.com/en/squads/943e8050/2016-2017/Burnley-Stats"
"1402",2017,"Burnley","Premier League","opponent",27,38,65,3,1,430,419,64,932,456,355,3,7,0,NA,NA,NA,NA,"https://fbref.com/en/squads/943e8050/2016-2017/Burnley-Stats"
"1403",2017,"Caen","Ligue 1","team",27,38,0,1,1,439,457,57,963,693,556,6,8,2,NA,NA,NA,NA,"https://fbref.com/en/squads/74229020/2016-2017/Caen-Stats"
"1404",2017,"Caen","Ligue 1","opponent",27,38,72,7,3,491,426,41,711,576,509,6,7,1,NA,NA,NA,NA,"https://fbref.com/en/squads/74229020/2016-2017/Caen-Stats"
"1405",2017,"Cagliari","Serie A","team",34,38,0,3,3,543,505,99,553,574,556,7,12,2,NA,NA,NA,NA,"https://fbref.com/en/squads/c4260e09/2016-2017/Cagliari-Stats"
"1406",2017,"Cagliari","Serie A","opponent",34,38,91,5,2,530,539,68,1006,561,486,10,7,2,NA,NA,NA,NA,"https://fbref.com/en/squads/c4260e09/2016-2017/Cagliari-Stats"
"1407",2017,"Celta Vigo","La Liga","team",27,38,105,8,6,516,516,101,481,627,550,6,10,2,NA,NA,NA,NA,"https://fbref.com/en/squads/f25da7fb/2016-2017/Celta-Vigo-Stats"
"1408",2017,"Celta Vigo","La Liga","opponent",27,38,91,4,2,532,496,45,655,566,547,10,7,1,NA,NA,NA,NA,"https://fbref.com/en/squads/f25da7fb/2016-2017/Celta-Vigo-Stats"
"1409",2017,"Chelsea","Premier League","team",24,38,0,0,0,394,474,65,697,523,482,4,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/cff3d9bb/2016-2017/Chelsea-Stats"
"1410",2017,"Chelsea","Premier League","opponent",24,38,84,4,2,496,377,68,648,585,511,2,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/cff3d9bb/2016-2017/Chelsea-Stats"
"1411",2017,"Chievo","Serie A","team",29,38,0,3,3,565,535,103,722,536,463,6,6,1,NA,NA,NA,NA,"https://fbref.com/en/squads/cc919b35/2016-2017/Chievo-Stats"
"1412",2017,"Chievo","Serie A","opponent",29,38,68,1,0,564,548,49,885,515,450,5,7,1,NA,NA,NA,NA,"https://fbref.com/en/squads/cc919b35/2016-2017/Chievo-Stats"
"1413",2017,"Crotone","Serie A","team",31,38,0,3,3,584,478,111,748,620,533,3,10,0,NA,NA,NA,NA,"https://fbref.com/en/squads/3074d7b1/2016-2017/Crotone-Stats"
"1414",2017,"Crotone","Serie A","opponent",31,38,60,6,4,497,573,90,911,487,492,10,5,0,NA,NA,NA,NA,"https://fbref.com/en/squads/3074d7b1/2016-2017/Crotone-Stats"
"1415",2017,"Crystal Palace","Premier League","team",31,38,0,0,0,471,470,57,880,575,521,6,2,0,NA,NA,NA,NA,"https://fbref.com/en/squads/47c64c55/2016-2017/Crystal-Palace-Stats"
"1416",2017,"Crystal Palace","Premier League","opponent",31,38,71,1,1,479,457,56,821,405,564,2,7,2,NA,NA,NA,NA,"https://fbref.com/en/squads/47c64c55/2016-2017/Crystal-Palace-Stats"
"1417",2017,"Darmstadt 98","Bundesliga","team",31,34,0,5,5,496,450,87,446,688,484,6,8,2,NA,NA,NA,NA,"https://fbref.com/en/squads/6a6967fc/2016-2017/Darmstadt-98-Stats"
"1418",2017,"Darmstadt 98","Bundesliga","opponent",31,34,60,4,1,468,499,61,548,507,400,8,7,0,NA,NA,NA,NA,"https://fbref.com/en/squads/6a6967fc/2016-2017/Darmstadt-98-Stats"
"1419",2017,"Dijon","Ligue 1","team",27,38,0,3,3,493,472,80,698,628,600,3,11,1,NA,NA,NA,NA,"https://fbref.com/en/squads/8dfb7350/2016-2017/Dijon-Stats"
"1420",2017,"Dijon","Ligue 1","opponent",27,38,58,2,2,490,475,72,824,463,507,10,4,4,NA,NA,NA,NA,"https://fbref.com/en/squads/8dfb7350/2016-2017/Dijon-Stats"
"1421",2017,"Dortmund","Bundesliga","team",27,34,0,1,1,334,550,81,468,566,432,5,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/add600ae/2016-2017/Dortmund-Stats"
"1422",2017,"Dortmund","Bundesliga","opponent",27,34,88,3,2,562,400,128,339,780,481,2,7,1,NA,NA,NA,NA,"https://fbref.com/en/squads/add600ae/2016-2017/Dortmund-Stats"
"1423",2017,"Eibar","La Liga","team",24,38,94,7,2,522,385,92,920,676,526,6,6,1,NA,NA,NA,NA,"https://fbref.com/en/squads/bea5c710/2016-2017/Eibar-Stats"
"1424",2017,"Eibar","La Liga","opponent",24,38,97,10,4,416,497,133,664,597,499,6,8,3,NA,NA,NA,NA,"https://fbref.com/en/squads/bea5c710/2016-2017/Eibar-Stats"
"1425",2017,"Eint Frankfurt","Bundesliga","team",26,34,0,1,1,527,468,69,518,849,436,5,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/f0ac8ee6/2016-2017/Eintracht-Frankfurt-Stats"
"1426",2017,"Eint Frankfurt","Bundesliga","opponent",26,34,60,4,2,484,522,135,426,695,483,4,7,1,NA,NA,NA,NA,"https://fbref.com/en/squads/f0ac8ee6/2016-2017/Eintracht-Frankfurt-Stats"
"1427",2017,"Empoli","Serie A","team",29,38,0,0,0,535,609,94,752,529,471,4,11,2,NA,NA,NA,NA,"https://fbref.com/en/squads/a3d88bd8/2016-2017/Empoli-Stats"
"1428",2017,"Empoli","Serie A","opponent",29,38,99,4,3,641,521,105,833,642,570,9,7,0,NA,NA,NA,NA,"https://fbref.com/en/squads/a3d88bd8/2016-2017/Empoli-Stats"
"1429",2017,"Espanyol","La Liga","team",27,38,80,2,2,572,497,62,674,607,583,3,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/a8661628/2016-2017/Espanyol-Stats"
"1430",2017,"Espanyol","La Liga","opponent",27,38,87,4,2,510,549,75,804,576,520,2,5,1,NA,NA,NA,NA,"https://fbref.com/en/squads/a8661628/2016-2017/Espanyol-Stats"
"1431",2017,"Everton","Premier League","team",27,38,0,1,1,457,419,83,775,472,557,3,5,1,NA,NA,NA,NA,"https://fbref.com/en/squads/d3fd31cc/2016-2017/Everton-Stats"
"1432",2017,"Everton","Premier League","opponent",27,38,59,2,0,439,450,50,771,591,536,4,4,4,NA,NA,NA,NA,"https://fbref.com/en/squads/d3fd31cc/2016-2017/Everton-Stats"
"1433",2017,"Fiorentina","Serie A","team",30,38,0,3,3,537,535,87,833,504,434,7,6,0,NA,NA,NA,NA,"https://fbref.com/en/squads/421387cf/2016-2017/Fiorentina-Stats"
"1434",2017,"Fiorentina","Serie A","opponent",30,38,91,1,0,560,518,98,744,554,508,5,10,1,NA,NA,NA,NA,"https://fbref.com/en/squads/421387cf/2016-2017/Fiorentina-Stats"
"1435",2017,"Freiburg","Bundesliga","team",25,34,0,0,0,429,468,58,351,566,471,8,6,0,NA,NA,NA,NA,"https://fbref.com/en/squads/a486e511/2016-2017/Freiburg-Stats"
"1436",2017,"Freiburg","Bundesliga","opponent",25,34,59,0,0,485,426,91,523,617,482,6,9,0,NA,NA,NA,NA,"https://fbref.com/en/squads/a486e511/2016-2017/Freiburg-Stats"
"1437",2017,"Genoa","Serie A","team",33,38,0,4,4,625,450,86,917,526,510,2,10,5,NA,NA,NA,NA,"https://fbref.com/en/squads/658bf2de/2016-2017/Genoa-Stats"
"1438",2017,"Genoa","Serie A","opponent",33,38,81,8,3,472,602,67,665,569,478,6,3,2,NA,NA,NA,NA,"https://fbref.com/en/squads/658bf2de/2016-2017/Genoa-Stats"
"1439",2017,"Granada","La Liga","team",35,38,112,6,4,559,442,62,623,620,477,1,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/a0435291/2016-2017/Granada-Stats"
"1440",2017,"Granada","La Liga","opponent",35,38,71,5,2,469,541,143,701,526,575,5,1,0,NA,NA,NA,NA,"https://fbref.com/en/squads/a0435291/2016-2017/Granada-Stats"
"1441",2017,"Guingamp","Ligue 1","team",25,38,0,3,3,501,506,101,735,576,480,4,11,1,NA,NA,NA,NA,"https://fbref.com/en/squads/d41b5f53/2016-2017/Guingamp-Stats"
"1442",2017,"Guingamp","Ligue 1","opponent",25,38,61,5,3,526,475,75,758,566,455,11,4,0,NA,NA,NA,NA,"https://fbref.com/en/squads/d41b5f53/2016-2017/Guingamp-Stats"
"1443",2017,"Hamburger SV","Bundesliga","team",29,34,0,2,2,549,456,79,501,737,553,2,6,1,NA,NA,NA,NA,"https://fbref.com/en/squads/26790c6a/2016-2017/Hamburger-SV-Stats"
"1444",2017,"Hamburger SV","Bundesliga","opponent",29,34,71,1,1,476,547,78,455,711,515,6,2,1,NA,NA,NA,NA,"https://fbref.com/en/squads/26790c6a/2016-2017/Hamburger-SV-Stats"
"1445",2017,"Hertha BSC","Bundesliga","team",26,34,0,2,2,471,482,55,426,676,457,5,5,1,NA,NA,NA,NA,"https://fbref.com/en/squads/2818f8bc/2016-2017/Hertha-BSC-Stats"
"1446",2017,"Hertha BSC","Bundesliga","opponent",26,34,71,5,3,503,475,86,453,700,403,3,5,1,NA,NA,NA,NA,"https://fbref.com/en/squads/2818f8bc/2016-2017/Hertha-BSC-Stats"
"1447",2017,"Hoffenheim","Bundesliga","team",23,34,0,0,0,502,518,84,417,676,424,5,3,2,NA,NA,NA,NA,"https://fbref.com/en/squads/033ea6b8/2016-2017/Hoffenheim-Stats"
"1448",2017,"Hoffenheim","Bundesliga","opponent",23,34,71,5,2,553,496,96,509,760,543,1,5,0,NA,NA,NA,NA,"https://fbref.com/en/squads/033ea6b8/2016-2017/Hoffenheim-Stats"
"1449",2017,"Hull City","Premier League","team",28,38,0,0,0,403,390,71,748,587,474,2,14,5,NA,NA,NA,NA,"https://fbref.com/en/squads/bd8769d1/2016-2017/Hull-City-Stats"
"1450",2017,"Hull City","Premier League","opponent",28,38,56,2,2,413,384,61,879,511,423,10,3,1,NA,NA,NA,NA,"https://fbref.com/en/squads/bd8769d1/2016-2017/Hull-City-Stats"
"1451",2017,"Ingolstadt 04","Bundesliga","team",22,34,0,3,3,538,549,77,559,733,500,7,9,2,NA,NA,NA,NA,"https://fbref.com/en/squads/12eb2039/2016-2017/Ingolstadt-04-Stats"
"1452",2017,"Ingolstadt 04","Bundesliga","opponent",22,34,61,4,2,569,542,83,405,718,450,8,8,1,NA,NA,NA,NA,"https://fbref.com/en/squads/12eb2039/2016-2017/Ingolstadt-04-Stats"
"1453",2017,"Inter","Serie A","team",29,38,0,3,3,540,516,81,1212,570,571,4,6,1,NA,NA,NA,NA,"https://fbref.com/en/squads/d609edc0/2016-2017/Internazionale-Stats"
"1454",2017,"Inter","Serie A","opponent",29,38,94,4,3,544,531,74,598,595,477,4,5,2,NA,NA,NA,NA,"https://fbref.com/en/squads/d609edc0/2016-2017/Internazionale-Stats"
"1455",2017,"Juventus","Serie A","team",27,38,0,0,0,484,562,95,786,557,457,2,1,1,NA,NA,NA,NA,"https://fbref.com/en/squads/e0652b02/2016-2017/Juventus-Stats"
"1456",2017,"Juventus","Serie A","opponent",27,38,93,5,4,595,464,45,573,505,481,1,3,5,NA,NA,NA,NA,"https://fbref.com/en/squads/e0652b02/2016-2017/Juventus-Stats"
"1457",2017,"Köln","Bundesliga","team",26,34,0,1,1,466,472,95,410,729,484,4,4,1,NA,NA,NA,NA,"https://fbref.com/en/squads/bc357bf7/2016-2017/Koln-Stats"
