"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
"2401",2022,"Crystal Palace","Premier League","team",24,27.1,38,3420,90,100,38,418,85,309,108,18,229,1.26,50,46,4,0.11,46.4,41,5.4,0.14,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"2402",2022,"Crystal Palace","Premier League","opponent",24,26.8,38,3420,90,100,38,418,84,310,106,21,235,1.26,46,50,-4,-0.11,41,46.4,-5.4,-0.14,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"2403",2022,"Dortmund","Bundesliga","team",33,25.9,34,3060,90,100,34,374,83,231,142,19,148,2.03,85,52,33,0.97,62.8,43.2,19.6,0.58,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"2404",2022,"Dortmund","Bundesliga","opponent",33,26,34,3060,90,100,34,374,82,226,149,20,146,2.03,52,85,-33,-0.97,43.2,62.8,-19.6,-0.58,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"2405",2022,"Eint Frankfurt","Bundesliga","team",27,26.2,34,3060,90,100,34,374,82,232,144,21,160,1.24,45,49,-4,-0.12,44.2,51.5,-7.3,-0.21,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"2406",2022,"Eint Frankfurt","Bundesliga","opponent",27,26.1,34,3060,90,100,34,374,83,230,144,19,148,1.24,49,45,4,0.12,51.5,44.2,7.3,0.21,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"2407",2022,"Elche","La Liga","team",28,29.1,38,3420,90,100,38,418,80,236,179,22,255,1.11,40,52,-12,-0.32,34.8,61,-26.2,-0.69,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
"2408",2022,"Elche","La Liga","opponent",28,27.4,38,3420,90,100,38,418,81,237,179,20,241,1.11,52,40,12,0.32,61,34.8,26.2,0.69,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
"2409",2022,"Empoli","Serie A","team",28,24.5,38,3420,90,100,38,418,80,236,178,23,271,1.08,50,70,-20,-0.53,46.6,67.8,-21.2,-0.56,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"2410",2022,"Empoli","Serie A","opponent",28,27,38,3420,90,100,38,418,81,251,167,22,257,1.08,70,50,20,0.53,67.8,46.6,21.2,0.56,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"2411",2022,"Espanyol","La Liga","team",34,27.7,38,3420,90,100,38,418,81,234,181,21,269,1.11,40,53,-13,-0.34,37.8,52.1,-14.3,-0.38,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"2412",2022,"Espanyol","La Liga","opponent",34,27.5,38,3420,90,100,38,418,81,243,169,21,252,1.11,53,40,13,0.34,52.1,37.8,14.3,0.38,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"2413",2022,"Everton","Premier League","team",33,26.7,38,3420,90,100,38,418,85,317,97,21,240,1.03,43,66,-23,-0.61,42.8,54.5,-11.7,-0.31,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"2414",2022,"Everton","Premier League","opponent",33,26.8,38,3420,90,100,38,418,85,308,111,19,230,1.03,66,43,23,0.61,54.5,42.8,11.7,0.31,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"2415",2022,"Fiorentina","Serie A","team",28,26.4,38,3420,90,100,38,418,81,235,179,21,275,1.63,59,51,8,0.21,58.8,44.1,14.7,0.39,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"2416",2022,"Fiorentina","Serie A","opponent",28,26.7,38,3420,90,100,38,418,80,243,171,23,252,1.63,51,59,-8,-0.21,44.1,58.8,-14.7,-0.39,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"2417",2022,"Freiburg","Bundesliga","team",26,26.5,34,3060,90,100,34,374,83,219,157,17,145,1.62,58,46,12,0.35,49.9,45.1,4.8,0.14,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"2418",2022,"Freiburg","Bundesliga","opponent",26,26.2,34,3060,90,100,34,374,82,225,148,20,151,1.62,46,58,-12,-0.35,45.1,49.9,-4.8,-0.14,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"2419",2022,"Genoa","Serie A","team",40,27,38,3420,90,100,38,418,78,241,179,27,268,0.74,27,60,-33,-0.87,37.8,51.6,-13.8,-0.36,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"2420",2022,"Genoa","Serie A","opponent",40,26.7,38,3420,90,100,38,418,82,254,165,21,267,0.74,60,27,33,0.87,51.6,37.8,13.8,0.36,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"2421",2022,"Getafe","La Liga","team",31,26.6,38,3420,90,100,38,418,83,259,153,19,251,1.03,33,41,-8,-0.21,29.5,39.1,-9.6,-0.25,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"2422",2022,"Getafe","La Liga","opponent",31,27.8,38,3420,90,100,38,418,82,247,168,19,252,1.03,41,33,8,0.21,39.1,29.5,9.6,0.25,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"2423",2022,"Granada","La Liga","team",32,28.1,38,3420,90,100,38,413,80,238,175,22,243,1,44,61,-17,-0.45,41.3,61.4,-20.2,-0.53,"https://fbref.com/en/squads/a0435291/Granada-Stats"
"2424",2022,"Granada","La Liga","opponent",32,27.6,38,3420,90,100,38,418,81,233,178,20,231,1,61,44,17,0.45,61.4,41.3,20.2,0.53,"https://fbref.com/en/squads/a0435291/Granada-Stats"
"2425",2022,"Greuther Fürth","Bundesliga","team",29,25.9,34,3060,90,100,34,374,83,236,139,19,151,0.53,28,82,-54,-1.59,30.7,60.3,-29.6,-0.87,"https://fbref.com/en/squads/12192a4c/Greuther-Furth-Stats"
"2426",2022,"Greuther Fürth","Bundesliga","opponent",29,26.3,34,3060,90,100,34,374,82,220,154,20,147,0.53,82,28,54,1.59,60.3,30.7,29.6,0.87,"https://fbref.com/en/squads/12192a4c/Greuther-Furth-Stats"
"2427",2022,"Hellas Verona","Serie A","team",31,26.8,38,3420,90,100,38,418,81,250,165,23,244,1.39,65,59,6,0.16,51.8,48.9,2.9,0.08,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"2428",2022,"Hellas Verona","Serie A","opponent",31,26.8,38,3420,90,100,38,418,80,247,170,23,259,1.39,59,65,-6,-0.16,48.9,51.8,-2.9,-0.08,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"2429",2022,"Hertha BSC","Bundesliga","team",36,26.7,34,3060,90,100,34,374,80,222,152,24,151,0.97,37,71,-34,-1,34.1,55.3,-21.2,-0.62,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats"
"2430",2022,"Hertha BSC","Bundesliga","opponent",36,26.2,34,3060,90,100,34,374,82,225,149,19,153,0.97,71,37,34,1,55.3,34.1,21.2,0.62,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats"
"2431",2022,"Hoffenheim","Bundesliga","team",32,26.1,34,3060,90,100,34,374,81,219,155,22,141,1.35,58,60,-2,-0.06,55.1,52.5,2.5,0.07,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"2432",2022,"Hoffenheim","Bundesliga","opponent",32,26.3,34,3060,90,100,34,374,82,222,152,20,150,1.35,60,58,2,0.06,52.5,55.1,-2.5,-0.07,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"2433",2022,"Inter","Serie A","team",27,28.9,38,3420,90,100,38,418,81,232,186,19,264,2.21,84,32,52,1.37,81.4,39.2,42.2,1.11,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"2434",2022,"Inter","Serie A","opponent",27,26.7,38,3420,90,100,38,418,81,244,173,22,261,2.21,32,84,-52,-1.37,39.2,81.4,-42.2,-1.11,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"2435",2022,"Juventus","Serie A","team",32,27.4,38,3420,90,100,38,418,81,257,161,23,223,1.84,57,37,20,0.53,51.5,38,13.4,0.35,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"2436",2022,"Juventus","Serie A","opponent",32,26.8,38,3420,90,100,38,418,83,258,157,19,271,1.84,37,57,-20,-0.53,38,51.5,-13.4,-0.35,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"2437",2022,"Köln","Bundesliga","team",26,27,34,3060,90,100,34,374,82,216,158,19,148,1.53,52,49,3,0.09,50.9,51.9,-1.1,-0.03,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
"2438",2022,"Köln","Bundesliga","opponent",26,26,34,3060,90,100,34,374,82,234,143,21,159,1.53,49,52,-3,-0.09,51.9,50.9,1.1,0.03,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
"2439",2022,"Lazio","Serie A","team",27,29,38,3420,90,100,38,418,82,258,155,21,288,1.68,77,58,19,0.5,55.8,48.3,7.6,0.2,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"2440",2022,"Lazio","Serie A","opponent",27,26.5,38,3420,90,100,38,418,81,246,169,21,254,1.68,58,77,-19,-0.5,48.3,55.8,-7.6,-0.2,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"2441",2022,"Leeds United","Premier League","team",29,26.1,38,3420,90,100,38,418,82,312,106,29,234,1,42,79,-37,-0.97,47.2,70.1,-23,-0.6,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
"2442",2022,"Leeds United","Premier League","opponent",29,26.9,38,3420,90,100,38,418,85,302,114,17,228,1,79,42,37,0.97,70.1,47.2,23,0.6,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
"2443",2022,"Leicester City","Premier League","team",28,26.5,38,3420,90,100,38,418,84,308,109,23,232,1.37,62,59,3,0.08,50.8,61,-10.1,-0.27,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"2444",2022,"Leicester City","Premier League","opponent",28,26.8,38,3420,90,100,38,418,85,310,108,21,233,1.37,59,62,-3,-0.08,61,50.8,10.1,0.27,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"2445",2022,"Lens","Ligue 1","team",28,26.1,38,3420,90,100,38,418,83,246,170,16,168,1.63,62,48,14,0.37,52.8,42.4,10.4,0.27,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"2446",2022,"Lens","Ligue 1","opponent",28,25.9,38,3420,90,100,38,418,83,261,151,18,184,1.63,48,62,-14,-0.37,42.4,52.8,-10.4,-0.27,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"2447",2022,"Levante","La Liga","team",31,28,38,3420,90,100,38,418,81,237,180,21,261,0.92,51,76,-25,-0.66,56.5,56.1,0.3,0.01,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
"2448",2022,"Levante","La Liga","opponent",31,27.4,38,3420,90,100,38,418,82,238,177,19,245,0.92,76,51,25,0.66,56.1,56.5,-0.3,-0.01,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
"2449",2022,"Leverkusen","Bundesliga","team",29,24.4,34,3060,90,100,34,374,83,219,154,17,136,1.88,80,47,33,0.97,63.3,43.1,20.2,0.59,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"2450",2022,"Leverkusen","Bundesliga","opponent",29,26.3,34,3060,90,100,34,374,81,219,155,22,146,1.88,47,80,-33,-0.97,43.1,63.3,-20.2,-0.59,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"2451",2022,"Lille","Ligue 1","team",26,26.1,38,3420,90,100,38,418,83,269,145,18,181,1.45,48,48,0,0,52.4,40.4,12.1,0.32,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"2452",2022,"Lille","Ligue 1","opponent",26,25.8,38,3420,90,100,38,418,82,257,155,20,181,1.45,48,48,0,0,40.4,52.4,-12.1,-0.32,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"2453",2022,"Liverpool","Premier League","team",27,27.7,38,3420,90,100,38,418,85,306,111,19,231,2.42,94,26,68,1.79,89.2,34.2,55,1.45,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"2454",2022,"Liverpool","Premier League","opponent",27,26.7,38,3420,90,100,38,418,84,311,107,23,235,2.42,26,94,-68,-1.79,34.2,89.2,-55,-1.45,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"2455",2022,"Lorient","Ligue 1","team",29,26.2,38,3420,90,100,38,418,83,263,153,17,190,0.95,35,63,-28,-0.74,43.8,52.1,-8.3,-0.22,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
"2456",2022,"Lorient","Ligue 1","opponent",29,26,38,3420,90,100,38,418,82,256,160,20,176,0.95,63,35,28,0.74,52.1,43.8,8.3,0.22,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
"2457",2022,"Lyon","Ligue 1","team",30,25.6,38,3420,90,100,38,418,82,275,139,22,184,1.61,66,51,15,0.39,70.4,54.5,15.9,0.42,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"2458",2022,"Lyon","Ligue 1","opponent",30,26,38,3420,90,100,38,418,83,262,156,18,178,1.61,51,66,-15,-0.39,54.5,70.4,-15.9,-0.42,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"2459",2022,"M'Gladbach","Bundesliga","team",26,26,34,3060,90,100,34,374,84,256,118,20,181,1.32,52,61,-9,-0.26,57.7,54.7,3,0.09,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"2460",2022,"M'Gladbach","Bundesliga","opponent",26,26.2,34,3060,90,100,34,374,82,225,146,20,153,1.32,61,52,9,0.26,54.7,57.7,-3,-0.09,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"2461",2022,"Mainz 05","Bundesliga","team",28,26.2,34,3060,90,100,34,374,82,221,150,18,148,1.35,50,45,5,0.15,51,46,5,0.15,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"2462",2022,"Mainz 05","Bundesliga","opponent",28,26.2,34,3060,90,100,34,374,81,229,145,23,154,1.35,45,50,-5,-0.15,46,51,-5,-0.15,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"2463",2022,"Mallorca","La Liga","team",33,27.9,38,3420,90,100,38,418,82,237,178,20,273,1.03,36,63,-27,-0.71,40.1,48.2,-8.1,-0.21,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"2464",2022,"Mallorca","La Liga","opponent",33,27.7,38,3420,90,100,38,418,80,239,175,23,246,1.03,63,36,27,0.71,48.2,40.1,8.1,0.21,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"2465",2022,"Manchester City","Premier League","team",26,27,38,3420,90,100,38,418,86,338,79,20,261,2.45,99,26,73,1.92,89,27.2,61.9,1.63,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"2466",2022,"Manchester City","Premier League","opponent",26,26.9,38,3420,90,100,38,418,84,304,111,23,227,2.45,26,99,-73,-1.92,27.2,89,-61.9,-1.63,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"2467",2022,"Manchester Utd","Premier League","team",29,27.2,38,3420,90,100,38,418,85,303,114,20,227,1.53,57,57,0,0,54.8,54.5,0.3,0.01,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"2468",2022,"Manchester Utd","Premier League","opponent",29,27,38,3420,90,100,38,418,85,314,103,19,236,1.53,57,57,0,0,54.5,54.8,-0.3,-0.01,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"2469",2022,"Marseille","Ligue 1","team",27,25,38,3420,90,100,38,418,84,273,144,17,196,1.87,63,38,25,0.66,59.2,40,19.1,0.5,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"2470",2022,"Marseille","Ligue 1","opponent",27,25.8,38,3420,90,100,38,418,82,254,159,19,179,1.87,38,63,-25,-0.66,40,59.2,-19.1,-0.5,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"2471",2022,"Metz","Ligue 1","team",36,25.9,38,3420,90,100,38,418,81,269,146,25,191,0.82,35,69,-34,-0.89,30.2,63.8,-33.6,-0.88,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
"2472",2022,"Metz","Ligue 1","opponent",36,26.1,38,3420,90,100,38,418,82,256,162,20,175,0.82,69,35,34,0.89,63.8,30.2,33.6,0.88,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
"2473",2022,"Milan","Serie A","team",28,25.6,38,3420,90,100,38,418,80,244,173,23,251,2.26,69,31,38,1,63.1,34.8,28.3,0.74,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"2474",2022,"Milan","Serie A","opponent",28,27,38,3420,90,100,38,418,81,238,175,21,263,2.26,31,69,-38,-1,34.8,63.1,-28.3,-0.74,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"2475",2022,"Monaco","Ligue 1","team",27,24.4,38,3420,90,100,38,418,81,246,168,21,173,1.82,65,40,25,0.66,58,42,16,0.42,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"2476",2022,"Monaco","Ligue 1","opponent",27,25.9,38,3420,90,100,38,418,82,263,155,21,179,1.82,40,65,-25,-0.66,42,58,-16,-0.42,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"2477",2022,"Montpellier","Ligue 1","team",26,25.8,38,3420,90,100,38,418,83,248,162,16,168,1.13,49,61,-12,-0.32,43.7,58.7,-15,-0.39,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"2478",2022,"Montpellier","Ligue 1","opponent",26,26,38,3420,90,100,38,418,82,250,165,20,167,1.13,61,49,12,0.32,58.7,43.7,15,0.39,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"2479",2022,"Nantes","Ligue 1","team",26,26.1,38,3420,90,100,38,418,83,256,159,17,170,1.45,55,48,7,0.18,43.9,55.4,-11.5,-0.3,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"2480",2022,"Nantes","Ligue 1","opponent",26,25.8,38,3420,90,100,38,418,82,256,153,19,187,1.45,48,55,-7,-0.18,55.4,43.9,11.5,0.3,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"2481",2022,"Napoli","Serie A","team",27,27.9,38,3420,90,100,38,418,82,247,172,18,220,2.08,74,31,43,1.13,59.4,31.9,27.6,0.73,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"2482",2022,"Napoli","Serie A","opponent",27,26.6,38,3420,90,100,38,418,81,245,168,21,254,2.08,31,74,-43,-1.13,31.9,59.4,-27.6,-0.73,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"2483",2022,"Newcastle Utd","Premier League","team",29,27.5,38,3420,90,100,38,418,85,309,108,18,233,1.29,44,62,-18,-0.47,40.3,55.4,-15.2,-0.4,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"2484",2022,"Newcastle Utd","Premier League","opponent",29,26.8,38,3420,90,100,38,418,84,306,109,21,233,1.29,62,44,18,0.47,55.4,40.3,15.2,0.4,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"2485",2022,"Nice","Ligue 1","team",27,25,38,3420,90,100,38,418,81,245,169,20,171,1.74,52,36,16,0.42,57,45.1,11.8,0.31,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"2486",2022,"Nice","Ligue 1","opponent",27,26,38,3420,90,100,38,418,84,272,144,18,191,1.74,36,52,-16,-0.42,45.1,57,-11.8,-0.31,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"2487",2022,"Norwich City","Premier League","team",28,26.2,38,3420,90,100,38,418,84,304,114,21,227,0.58,23,84,-61,-1.61,33.3,77,-43.6,-1.15,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats"
"2488",2022,"Norwich City","Premier League","opponent",28,26.8,38,3420,90,100,38,418,84,307,110,21,228,0.58,84,23,61,1.61,77,33.3,43.6,1.15,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats"
"2489",2022,"Osasuna","La Liga","team",29,27.7,38,3420,90,100,38,418,83,242,175,17,269,1.24,37,51,-14,-0.37,37.2,45.2,-8,-0.21,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"2490",2022,"Osasuna","La Liga","opponent",29,27.6,38,3420,90,100,38,418,81,248,170,21,243,1.24,51,37,14,0.37,45.2,37.2,8,0.21,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"2491",2022,"Paris S-G","Ligue 1","team",36,27.8,38,3420,90,100,38,418,85,276,140,15,201,2.26,90,36,54,1.42,76.5,38.6,37.9,1,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"2492",2022,"Paris S-G","Ligue 1","opponent",36,25.7,38,3420,90,100,38,418,82,256,158,19,178,2.26,36,90,-54,-1.42,38.6,76.5,-37.9,-1,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"2493",2022,"Rayo Vallecano","La Liga","team",28,27.5,38,3420,90,100,38,418,81,238,178,20,224,1.11,39,50,-11,-0.29,45.4,46.7,-1.3,-0.03,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"2494",2022,"Rayo Vallecano","La Liga","opponent",28,27.6,38,3420,90,100,38,418,81,248,170,21,245,1.11,50,39,11,0.29,46.7,45.4,1.3,0.03,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"2495",2022,"RB Leipzig","Bundesliga","team",29,25.3,34,3060,90,100,34,374,81,220,154,22,148,1.71,72,37,35,1.03,63.4,41.8,21.6,0.64,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"2496",2022,"RB Leipzig","Bundesliga","opponent",29,26,34,3060,90,100,34,374,83,228,144,18,147,1.71,37,72,-35,-1.03,41.8,63.4,-21.6,-0.64,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"2497",2022,"Real Madrid","La Liga","team",31,27.7,38,3420,90,100,38,414,83,256,163,19,248,2.26,80,31,49,1.29,74.4,47.1,27.3,0.72,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"2498",2022,"Real Madrid","La Liga","opponent",31,27.6,38,3420,90,100,38,418,81,237,177,22,246,2.26,31,80,-49,-1.29,47.1,74.4,-27.3,-0.72,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"2499",2022,"Real Sociedad","La Liga","team",32,25.7,38,3420,90,100,38,418,81,235,179,19,237,1.63,40,37,3,0.08,53.8,39.7,14.1,0.37,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"2500",2022,"Real Sociedad","La Liga","opponent",32,27.7,38,3420,90,100,38,418,82,251,166,19,262,1.63,37,40,-3,-0.08,39.7,53.8,-14.1,-0.37,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"2501",2022,"Reims","Ligue 1","team",35,24,38,3420,90,100,38,418,79,247,168,27,174,1.21,43,44,-1,-0.03,38.7,49.1,-10.4,-0.27,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"2502",2022,"Reims","Ligue 1","opponent",35,25.9,38,3420,90,100,38,418,83,263,153,19,181,1.21,44,43,1,0.03,49.1,38.7,10.4,0.27,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"2503",2022,"Rennes","Ligue 1","team",28,25.3,38,3420,90,100,38,418,84,249,168,15,173,1.74,82,40,42,1.11,62.3,40.7,21.6,0.57,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"2504",2022,"Rennes","Ligue 1","opponent",28,25.8,38,3420,90,100,38,418,82,255,161,20,180,1.74,40,82,-42,-1.11,40.7,62.3,-21.6,-0.57,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"2505",2022,"Roma","Serie A","team",29,26.4,38,3420,90,100,38,418,83,262,151,19,298,1.66,59,43,16,0.42,63.7,38.5,25.2,0.66,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"2506",2022,"Roma","Serie A","opponent",29,26.8,38,3420,90,100,38,418,80,243,168,23,263,1.66,43,59,-16,-0.42,38.5,63.7,-25.2,-0.66,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"2507",2022,"Saint-Étienne","Ligue 1","team",39,25.1,38,3420,90,100,38,418,79,229,185,23,155,0.84,42,77,-35,-0.92,41,61.2,-20.2,-0.53,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"2508",2022,"Saint-Étienne","Ligue 1","opponent",39,26.1,38,3420,90,100,38,418,83,253,165,18,172,0.84,77,42,35,0.92,61.2,41,20.2,0.53,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"2509",2022,"Salernitana","Serie A","team",42,27.7,38,3420,90,100,38,418,80,235,179,23,246,0.82,33,78,-45,-1.18,37.7,65.9,-28.2,-0.74,"https://fbref.com/en/squads/c5577084/Salernitana-Stats"
"2510",2022,"Salernitana","Serie A","opponent",42,26.8,38,3420,90,100,38,418,80,241,171,23,261,0.82,78,33,45,1.18,65.9,37.7,28.2,0.74,"https://fbref.com/en/squads/c5577084/Salernitana-Stats"
"2511",2022,"Sampdoria","Serie A","team",34,29,38,3420,90,100,38,418,82,249,167,20,264,0.95,46,63,-17,-0.45,37,58.5,-21.5,-0.57,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats"
"2512",2022,"Sampdoria","Serie A","opponent",34,26.7,38,3420,90,100,38,418,82,257,159,22,261,0.95,63,46,17,0.45,58.5,37,21.5,0.57,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats"
"2513",2022,"Sassuolo","Serie A","team",29,26.1,38,3420,90,100,38,418,83,251,165,17,264,1.32,64,66,-2,-0.05,56,67,-10.9,-0.29,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats"
"2514",2022,"Sassuolo","Serie A","opponent",29,26.8,38,3420,90,100,38,418,80,243,173,23,260,1.32,66,64,2,0.05,67,56,10.9,0.29,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats"
"2515",2022,"Sevilla","La Liga","team",33,28.6,38,3420,90,100,38,418,79,238,179,25,262,1.84,53,30,23,0.61,43.5,38.5,5,0.13,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"2516",2022,"Sevilla","La Liga","opponent",33,27.8,38,3420,90,100,38,418,81,250,165,22,255,1.84,30,53,-23,-0.61,38.5,43.5,-5,-0.13,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"2517",2022,"Southampton","Premier League","team",25,25.7,38,3420,90,100,38,418,85,307,110,19,232,1.05,43,67,-24,-0.63,46.8,58.6,-11.9,-0.31,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"2518",2022,"Southampton","Premier League","opponent",25,26.8,38,3420,90,100,38,418,85,308,109,19,233,1.05,67,43,24,0.63,58.6,46.8,11.9,0.31,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"2519",2022,"Spezia","Serie A","team",30,24.4,38,3420,90,100,38,418,82,278,137,23,268,0.95,41,71,-30,-0.79,39.3,67.6,-28.3,-0.74,"https://fbref.com/en/squads/68449f6d/Spezia-Stats"
