"","League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"1269","Premier League","Premier League (Matchweek 15)","Chelsea","4-3-3",2,NA,"Raul Meireles · 34&rsquor; Frank Lampard (P) · 83&rsquor;","4","0","Manchester City","4-3-3",1,NA,"Mario Balotelli · 2&rsquor; Gaël Clichy · 58&rsquor;","4","2","https://fbref.com/en/matches/81122a47/Chelsea-Manchester-City-December-12-2011-Premier-League","Manchester City","Away",85,FALSE,2,"Substitute","Edin Džeko for Joleon Lescott","2:1",NA
"1270","Premier League","Premier League (Matchweek 15)","Chelsea","4-3-3",2,NA,"Raul Meireles · 34&rsquor; Frank Lampard (P) · 83&rsquor;","4","0","Manchester City","4-3-3",1,NA,"Mario Balotelli · 2&rsquor; Gaël Clichy · 58&rsquor;","4","2","https://fbref.com/en/matches/81122a47/Chelsea-Manchester-City-December-12-2011-Premier-League","Chelsea","Home",88,FALSE,2,"Substitute","John Obi Mikel for Daniel Sturridge","2:1",NA
"1271","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","West Bromwich Albion","Away",52,FALSE,2,"Goal","James Morrison","0:1",NA
"1272","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","Blackburn Rovers","Home",62,FALSE,2,"Substitute","Grant Hanley for Simon Vukčević","0:1",NA
"1273","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","Blackburn Rovers","Home",62,FALSE,2,"Substitute","Jason Roberts for David Dunn","0:1",NA
"1274","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","Blackburn Rovers","Home",72,FALSE,2,"Goal","Scott Dann","1:1",NA
"1275","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","Blackburn Rovers","Home",79,FALSE,2,"Substitute","David Goodwillie for Rubén Rochina","1:1",NA
"1276","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","West Bromwich Albion","Away",81,FALSE,2,"Substitute","Graham Dorrans for Paul Scharner","1:1",NA
"1277","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","West Bromwich Albion","Away",89,FALSE,2,"Goal","Peter Odemwingie","1:2",NA
"1278","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","West Bromwich Albion","Away",90,FALSE,2,"Substitute","Craig Dawson for Peter Odemwingie","1:2",NA
"1279","Premier League","Premier League (Matchweek 16)","Blackburn Rovers","4-4-1-1",1,NA,"Scott Dann · 72&rsquor;","1","0","West Bromwich Albion","4-4-2",2,NA,"James Morrison · 52&rsquor; Peter Odemwingie · 89&rsquor;","1","0","https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League","West Bromwich Albion","Away",90,FALSE,2,"Substitute","Jerome Thomas for James Morrison","1:2",NA
"1280","Premier League","Premier League (Matchweek 16)","Newcastle United","4-4-2",0,NA,"","1","0","Swansea City","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/7530b877/Newcastle-United-Swansea-City-December-17-2011-Premier-League","Swansea City","Away",45,FALSE,1,"Substitute","Kemy Agustien for Mark Gower","0:0",NA
"1281","Premier League","Premier League (Matchweek 16)","Newcastle United","4-4-2",0,NA,"","1","0","Swansea City","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/7530b877/Newcastle-United-Swansea-City-December-17-2011-Premier-League","Newcastle United","Home",71,FALSE,2,"Substitute","Shola Ameobi for Leon Best","0:0",NA
"1282","Premier League","Premier League (Matchweek 16)","Newcastle United","4-4-2",0,NA,"","1","0","Swansea City","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/7530b877/Newcastle-United-Swansea-City-December-17-2011-Premier-League","Swansea City","Away",77,FALSE,2,"Substitute","Nathan Dyer for Scott Sinclair","0:0",NA
"1283","Premier League","Premier League (Matchweek 16)","Newcastle United","4-4-2",0,NA,"","1","0","Swansea City","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/7530b877/Newcastle-United-Swansea-City-December-17-2011-Premier-League","Newcastle United","Home",82,FALSE,2,"Substitute","Sammy Ameobi for Cheick Tioté","0:0",NA
"1284","Premier League","Premier League (Matchweek 16)","Newcastle United","4-4-2",0,NA,"","1","0","Swansea City","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/7530b877/Newcastle-United-Swansea-City-December-17-2011-Premier-League","Newcastle United","Home",82,FALSE,2,"Substitute","Haris Vučkić for Gabriel Obertan","0:0",NA
"1285","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Chelsea","Away",46,FALSE,2,"Substitute","Salomon Kalou for Oriol Romeu","0:0",NA
"1286","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Chelsea","Away",59,FALSE,2,"Goal","Daniel Sturridge","0:1",NA
"1287","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Chelsea","Away",66,FALSE,2,"Substitute","John Obi Mikel for Juan Mata","0:1",NA
"1288","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Wigan Athletic","Home",72,FALSE,2,"Substitute","Hugo Rodallega for David Jones","0:1",NA
"1289","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Wigan Athletic","Home",73,FALSE,2,"Substitute","Franco Di Santo for Conor Sammon","0:1",NA
"1290","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Chelsea","Away",80,FALSE,2,"Substitute","Florent Malouda for Daniel Sturridge","0:1",NA
"1291","Premier League","Premier League (Matchweek 16)","Wigan Athletic","5-3-2",1,NA,"Victor Moses · 88&rsquor;","0","0","Chelsea","4-3-3",1,NA,"Daniel Sturridge · 59&rsquor;","0","0","https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League","Wigan Athletic","Home",88,FALSE,2,"Goal","Victor Moses","1:1",NA
"1292","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Wolverhampton Wanderers","Home",17,FALSE,1,"Penalty","Stephen Hunt Penalty Kick —","1:0",NA
"1293","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Stoke City","Away",19,FALSE,1,"Substitute","Jermaine Pennant for Jonathan Woodgate","1:0",NA
"1294","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Stoke City","Away",58,FALSE,2,"Own Goal","Kevin Doyle Own Goal","1:1",NA
"1295","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Stoke City","Away",70,FALSE,2,"Goal","Peter Crouch","1:2",NA
"1296","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Wolverhampton Wanderers","Home",75,FALSE,2,"Substitute","Sylvan Ebanks-Blake for Nenad Milijaš","1:2",NA
"1297","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Wolverhampton Wanderers","Home",75,FALSE,2,"Substitute","Adlène Guedioura for Kevin Doyle","1:2",NA
"1298","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Wolverhampton Wanderers","Home",80,FALSE,2,"Substitute","Adam Hammill for Stephen Hunt","1:2",NA
"1299","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Stoke City","Away",83,FALSE,2,"Substitute","Wilson Palacios for Glenn Whelan","1:2",NA
"1300","Premier League","Premier League (Matchweek 16)","Wolverhampton Wanderers","4-4-2",1,NA,"Stephen Hunt (P) · 17&rsquor;","2","0","Stoke City","4-4-2",2,NA,"Kevin Doyle (OG) · 58&rsquor; Peter Crouch · 70&rsquor;","3","0","https://fbref.com/en/matches/b27aaf6d/Wolverhampton-Wanderers-Stoke-City-December-17-2011-Premier-League","Stoke City","Away",87,FALSE,2,"Substitute","Ricardo Fuller for Matthew Etherington","1:2",NA
"1301","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Norwich City","Away",28,FALSE,1,"Goal","Grant Holt","0:1",NA
"1302","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Everton","Home",61,FALSE,2,"Substitute","Denis Stracqualursi for Tim Cahill","0:1",NA
"1303","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Everton","Home",71,FALSE,2,"Substitute","Royston Drenthe for Magaye Gueye","0:1",NA
"1304","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Norwich City","Away",74,FALSE,2,"Substitute","Bradley Johnson for Wes Hoolahan","0:1",NA
"1305","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Norwich City","Away",79,FALSE,2,"Substitute","Aaron Wilbraham for Steve Morison","0:1",NA
"1306","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Everton","Home",81,FALSE,2,"Goal","Leon Osman","1:1",NA
"1307","Premier League","Premier League (Matchweek 16)","Everton","4-4-1-1",1,NA,"Leon Osman · 81&rsquor;","1","0","Norwich City","4-4-1-1",1,NA,"Grant Holt · 28&rsquor;","1","0","https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League","Everton","Home",88,FALSE,2,"Substitute","Conor McAleny for Louis Saha","1:1",NA
"1308","Premier League","Premier League (Matchweek 16)","Fulham","4-4-2",2,NA,"Clint Dempsey · 32&rsquor; Bryan Ruiz · 34&rsquor;","1","0","Bolton Wanderers","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/e5fa3ba7/Fulham-Bolton-Wanderers-December-17-2011-Premier-League","Fulham","Home",32,FALSE,1,"Goal","Clint Dempsey","1:0",NA
"1309","Premier League","Premier League (Matchweek 16)","Fulham","4-4-2",2,NA,"Clint Dempsey · 32&rsquor; Bryan Ruiz · 34&rsquor;","1","0","Bolton Wanderers","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/e5fa3ba7/Fulham-Bolton-Wanderers-December-17-2011-Premier-League","Fulham","Home",34,FALSE,1,"Goal","Bryan Ruiz","2:0",NA
"1310","Premier League","Premier League (Matchweek 16)","Fulham","4-4-2",2,NA,"Clint Dempsey · 32&rsquor; Bryan Ruiz · 34&rsquor;","1","0","Bolton Wanderers","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/e5fa3ba7/Fulham-Bolton-Wanderers-December-17-2011-Premier-League","Bolton Wanderers","Away",46,FALSE,2,"Substitute","Chris Eagles for Darren Pratley","2:0",NA
"1311","Premier League","Premier League (Matchweek 16)","Fulham","4-4-2",2,NA,"Clint Dempsey · 32&rsquor; Bryan Ruiz · 34&rsquor;","1","0","Bolton Wanderers","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/e5fa3ba7/Fulham-Bolton-Wanderers-December-17-2011-Premier-League","Bolton Wanderers","Away",46,FALSE,2,"Substitute","Grétar Steinsson for Dedryck Boyata","2:0",NA
"1312","Premier League","Premier League (Matchweek 16)","Fulham","4-4-2",2,NA,"Clint Dempsey · 32&rsquor; Bryan Ruiz · 34&rsquor;","1","0","Bolton Wanderers","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/e5fa3ba7/Fulham-Bolton-Wanderers-December-17-2011-Premier-League","Bolton Wanderers","Away",56,FALSE,2,"Substitute","David N'Gog for Kevin Davies","2:0",NA
"1313","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Manchester United","Away",1,FALSE,1,"Goal","Wayne Rooney","0:1",NA
"1314","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Manchester United","Away",56,FALSE,2,"Goal","Michael Carrick","0:2",NA
"1315","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Manchester United","Away",63,FALSE,2,"Substitute","Javier Hernández for Danny Welbeck","0:2",NA
"1316","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Queens Park Rangers","Home",65,FALSE,2,"Substitute","DJ Campbell for Shaun Wright-Phillips","0:2",NA
"1317","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Queens Park Rangers","Home",65,FALSE,2,"Substitute","Adel Taarabt for Heiðar Helguson","0:2",NA
"1318","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Queens Park Rangers","Home",75,FALSE,2,"Substitute","Clint Hill for Jay Bothroyd","0:2",NA
"1319","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Manchester United","Away",78,FALSE,2,"Substitute","Ryan Giggs for Wayne Rooney","0:2",NA
"1320","Premier League","Premier League (Matchweek 16)","Queens Park Rangers","4-4-1-1",0,NA,"","1","0","Manchester United","4-4-2",2,NA,"Wayne Rooney · 1&rsquor; Michael Carrick · 56&rsquor;","2","0","https://fbref.com/en/matches/1867930d/Queens-Park-Rangers-Manchester-United-December-18-2011-Premier-League","Manchester United","Away",88,FALSE,2,"Substitute","Ashley Young for Nani","0:2",NA
"1321","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Tottenham Hotspur","Home",27,FALSE,1,"Substitute","Roman Pavlyuchenko for Aaron Lennon","0:0",NA
"1322","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Sunderland","Away",46,FALSE,2,"Substitute","Nicklas Bendtner for Connor Wickham","0:0",NA
"1323","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Tottenham Hotspur","Home",61,FALSE,2,"Goal","Roman Pavlyuchenko","1:0",NA
"1324","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Sunderland","Away",69,FALSE,2,"Substitute","James McClean for Phil Bardsley","1:0",NA
"1325","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Sunderland","Away",75,FALSE,2,"Substitute","Craig Gardner for Jack Colback","1:0",NA
"1326","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Tottenham Hotspur","Home",82,FALSE,2,"Substitute","Jake Livermore for Sandro","1:0",NA
"1327","Premier League","Premier League (Matchweek 16)","Tottenham Hotspur","4-4-1-1",1,NA,"Roman Pavlyuchenko · 61&rsquor;","1","0","Sunderland","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League","Tottenham Hotspur","Home",89,FALSE,2,"Substitute","Danny Rose for Rafael van der Vaart","1:0",NA
"1328","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Arsenal","Away",47,FALSE,2,"Substitute","Ignasi Miquel for Johan Djourou","0:0",NA
"1329","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Manchester City","Home",53,FALSE,2,"Goal","David Silva","1:0",NA
"1330","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Arsenal","Away",69,FALSE,2,"Substitute","Andrey Arshavin for Theo Walcott","1:0",NA
"1331","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Manchester City","Home",72,FALSE,2,"Substitute","James Milner for Mario Balotelli","1:0",NA
"1332","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Arsenal","Away",82,FALSE,2,"Substitute","Marouane Chamakh for Per Mertesacker","1:0",NA
"1333","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Manchester City","Home",85,FALSE,2,"Substitute","Nigel de Jong for Yaya Touré","1:0",NA
"1334","Premier League","Premier League (Matchweek 16)","Manchester City","4-4-1-1",1,NA,"David Silva · 53&rsquor;","2","0","Arsenal","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/ada3b35f/Manchester-City-Arsenal-December-18-2011-Premier-League","Manchester City","Home",85,FALSE,2,"Substitute","Edin Džeko for Samir Nasri","1:0",NA
"1335","Premier League","Premier League (Matchweek 16)","Aston Villa","4-4-2",0,NA,"","1","0","Liverpool","4-5-1",2,NA,"Craig Bellamy · 11&rsquor; Martin Škrtel · 15&rsquor;","2","0","https://fbref.com/en/matches/bcb0b54c/Aston-Villa-Liverpool-December-18-2011-Premier-League","Liverpool","Away",11,FALSE,1,"Goal","Craig Bellamy","0:1",NA
