"","League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"909","Premier League","Premier League (Matchweek 12)","Norwich City","4-4-1-1",1,NA,"Anthony Pilkington · 60&rsquor;","0","0","Manchester United","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/0b8ef2e5/Norwich-City-Manchester-United-November-17-2012-Premier-League","Manchester United","Away",69,FALSE,2,"Substitute","Danny Welbeck for Javier Hernández","1:0",NA
"910","Premier League","Premier League (Matchweek 12)","Norwich City","4-4-1-1",1,NA,"Anthony Pilkington · 60&rsquor;","0","0","Manchester United","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/0b8ef2e5/Norwich-City-Manchester-United-November-17-2012-Premier-League","Norwich City","Home",83,FALSE,2,"Substitute","Jonny Howson for Wes Hoolahan","1:0",NA
"911","Premier League","Premier League (Matchweek 12)","Norwich City","4-4-1-1",1,NA,"Anthony Pilkington · 60&rsquor;","0","0","Manchester United","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/0b8ef2e5/Norwich-City-Manchester-United-November-17-2012-Premier-League","Norwich City","Home",83,FALSE,2,"Substitute","Steve Morison for Grant Holt","1:0",NA
"912","Premier League","Premier League (Matchweek 12)","Norwich City","4-4-1-1",1,NA,"Anthony Pilkington · 60&rsquor;","0","0","Manchester United","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/0b8ef2e5/Norwich-City-Manchester-United-November-17-2012-Premier-League","Manchester United","Away",83,FALSE,2,"Substitute","Anderson for Rio Ferdinand","1:0",NA
"913","Premier League","Premier League (Matchweek 12)","Norwich City","4-4-1-1",1,NA,"Anthony Pilkington · 60&rsquor;","0","0","Manchester United","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/0b8ef2e5/Norwich-City-Manchester-United-November-17-2012-Premier-League","Norwich City","Home",90,FALSE,2,"Substitute","Elliott Bennett for Robert Snodgrass","1:0",NA
"914","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Wigan Athletic","Away",32,FALSE,1,"Substitute","David Jones for Ben Watson","0:0",NA
"915","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Liverpool","Home",36,FALSE,1,"Substitute","Jordan Henderson for Suso","0:0",NA
"916","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Liverpool","Home",47,FALSE,2,"Goal","Luis Suárez","1:0",NA
"917","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Liverpool","Home",58,FALSE,2,"Goal","Luis Suárez","2:0",NA
"918","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Liverpool","Home",65,FALSE,2,"Goal","José Enrique","3:0",NA
"919","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Wigan Athletic","Away",69,FALSE,2,"Substitute","Jordi Gómez for Franco Di Santo","3:0",NA
"920","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Wigan Athletic","Away",69,FALSE,2,"Substitute","Ryo Miyaichi for Gary Caldwell","3:0",NA
"921","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Liverpool","Home",82,FALSE,2,"Substitute","Jamie Carragher for Daniel Agger","3:0",NA
"922","Premier League","Premier League (Matchweek 12)","Liverpool","4-2-3-1",3,NA,"Luis Suárez · 47&rsquor; Luis Suárez · 58&rsquor; José Enrique · 65&rsquor;","0","0","Wigan Athletic","3-4-3",0,NA,"","3","0","https://fbref.com/en/matches/156e0fc0/Liverpool-Wigan-Athletic-November-17-2012-Premier-League","Liverpool","Home",87,FALSE,2,"Substitute","Jonjo Shelvey for Luis Suárez","3:0",NA
"923","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",43,FALSE,1,"Goal","David Silva","1:0",NA
"924","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",54,FALSE,2,"Penalty","Sergio Agüero Penalty Kick","2:0",NA
"925","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Aston Villa","Away",62,FALSE,2,"Substitute","Marc Albrighton for Andreas Weimann","2:0",NA
"926","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Aston Villa","Away",62,FALSE,2,"Substitute","Brett Holman for Stephen Ireland","2:0",NA
"927","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",65,FALSE,2,"Penalty","Carlos Tevez Penalty Kick","3:0",NA
"928","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",67,FALSE,2,"Goal","Sergio Agüero","4:0",NA
"929","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",69,FALSE,2,"Substitute","Edin Džeko for Sergio Agüero","4:0",NA
"930","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",73,FALSE,2,"Substitute","Aleksandar Kolarov for Gaël Clichy","4:0",NA
"931","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",74,FALSE,2,"Goal","Carlos Tevez","5:0",NA
"932","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Manchester City","Home",76,FALSE,2,"Substitute","Scott Sinclair for David Silva","5:0",NA
"933","Premier League","Premier League (Matchweek 12)","Manchester City","4-2-3-1",5,NA,"David Silva · 43&rsquor; Sergio Agüero (P) · 54&rsquor; Carlos Tevez (P) · 65&rsquor; Sergio Agüero · 67&rsquor; Carlos Tevez · 74&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/42c33d7a/Manchester-City-Aston-Villa-November-17-2012-Premier-League","Aston Villa","Away",83,FALSE,2,"Substitute","Jordan Bowery for Christian Benteke","5:0",NA
"934","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","West Bromwich Albion","Home",10,FALSE,1,"Goal","Shane Long","1:0",NA
"935","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","Chelsea","Away",39,FALSE,1,"Goal","Eden Hazard","1:1",NA
"936","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","West Bromwich Albion","Home",50,FALSE,2,"Goal","Peter Odemwingie","2:1",NA
"937","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","Chelsea","Away",62,FALSE,2,"Substitute","Juan Mata for Oriol Romeu","2:1",NA
"938","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","Chelsea","Away",62,FALSE,2,"Substitute","Oscar for Fernando Torres","2:1",NA
"939","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","West Bromwich Albion","Home",70,FALSE,2,"Substitute","Chris Brunt for James Morrison","2:1",NA
"940","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","West Bromwich Albion","Home",70,FALSE,2,"Substitute","Graham Dorrans for Zoltán Gera","2:1",NA
"941","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","West Bromwich Albion","Home",80,FALSE,2,"Substitute","Markus Rosenberg for Shane Long","2:1",NA
"942","Premier League","Premier League (Matchweek 12)","West Bromwich Albion","4-2-3-1",2,NA,"Shane Long · 10&rsquor; Peter Odemwingie · 50&rsquor;","0","0","Chelsea","4-2-3-1",1,NA,"Eden Hazard · 39&rsquor;","0","0","https://fbref.com/en/matches/6037d9e7/West-Bromwich-Albion-Chelsea-November-17-2012-Premier-League","Chelsea","Away",80,FALSE,2,"Substitute","Ramires for John Obi Mikel","2:1",NA
"943","Premier League","Premier League (Matchweek 12)","Reading","4-4-2",2,NA,"Adam le Fondre · 51&rsquor; Adam le Fondre (P) · 79&rsquor;","3","0","Everton","4-4-1-1",1,NA,"Steven Naismith · 10&rsquor;","2","0","https://fbref.com/en/matches/6e65d25c/Reading-Everton-November-17-2012-Premier-League","Everton","Away",10,FALSE,1,"Goal","Steven Naismith","0:1",NA
"944","Premier League","Premier League (Matchweek 12)","Reading","4-4-2",2,NA,"Adam le Fondre · 51&rsquor; Adam le Fondre (P) · 79&rsquor;","3","0","Everton","4-4-1-1",1,NA,"Steven Naismith · 10&rsquor;","2","0","https://fbref.com/en/matches/6e65d25c/Reading-Everton-November-17-2012-Premier-League","Reading","Home",51,FALSE,2,"Goal","Adam le Fondre","1:1",NA
"945","Premier League","Premier League (Matchweek 12)","Reading","4-4-2",2,NA,"Adam le Fondre · 51&rsquor; Adam le Fondre (P) · 79&rsquor;","3","0","Everton","4-4-1-1",1,NA,"Steven Naismith · 10&rsquor;","2","0","https://fbref.com/en/matches/6e65d25c/Reading-Everton-November-17-2012-Premier-League","Reading","Home",79,FALSE,2,"Penalty","Adam le Fondre Penalty Kick","2:1",NA
"946","Premier League","Premier League (Matchweek 12)","Reading","4-4-2",2,NA,"Adam le Fondre · 51&rsquor; Adam le Fondre (P) · 79&rsquor;","3","0","Everton","4-4-1-1",1,NA,"Steven Naismith · 10&rsquor;","2","0","https://fbref.com/en/matches/6e65d25c/Reading-Everton-November-17-2012-Premier-League","Everton","Away",80,FALSE,2,"Substitute","Bryan Oviedo for Steven Naismith","2:1",NA
"947","Premier League","Premier League (Matchweek 12)","Reading","4-4-2",2,NA,"Adam le Fondre · 51&rsquor; Adam le Fondre (P) · 79&rsquor;","3","0","Everton","4-4-1-1",1,NA,"Steven Naismith · 10&rsquor;","2","0","https://fbref.com/en/matches/6e65d25c/Reading-Everton-November-17-2012-Premier-League","Reading","Home",81,FALSE,2,"Substitute","Noel Hunt for Adam le Fondre","2:1",NA
"948","Premier League","Premier League (Matchweek 12)","Reading","4-4-2",2,NA,"Adam le Fondre · 51&rsquor; Adam le Fondre (P) · 79&rsquor;","3","0","Everton","4-4-1-1",1,NA,"Steven Naismith · 10&rsquor;","2","0","https://fbref.com/en/matches/6e65d25c/Reading-Everton-November-17-2012-Premier-League","Everton","Away",82,FALSE,2,"Substitute","Apostolos Vellios for Thomas Hitzlsperger","2:1",NA
"949","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Southampton","Away",23,FALSE,1,"Goal","Rickie Lambert","0:1",NA
"950","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Southampton","Away",45,FALSE,1,"Goal","Jason Puncheon","0:2",NA
"951","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Queens Park Rangers","Home",46,FALSE,2,"Substitute","Jamie Mackie for Alejandro Faurlín","0:2",NA
"952","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Queens Park Rangers","Home",49,FALSE,2,"Goal","Junior Hoilett","1:2",NA
"953","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Southampton","Away",61,FALSE,2,"Substitute","Steven Davis for Gastón Ramírez","1:2",NA
"954","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Queens Park Rangers","Home",71,FALSE,2,"Substitute","Shaun Derry for Samba Diakité","1:2",NA
"955","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Queens Park Rangers","Home",73,FALSE,2,"Substitute","Fábio for José Bosingwa","1:2",NA
"956","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Southampton","Away",74,FALSE,2,"Substitute","Danny Fox for Luke Shaw","1:2",NA
"957","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Southampton","Away",83,FALSE,2,"Own Goal","Anton Ferdinand Own Goal","1:3",NA
"958","Premier League","Premier League (Matchweek 12)","Queens Park Rangers","4-2-3-1",1,NA,"Junior Hoilett · 49&rsquor;","1","0","Southampton","4-1-4-1",3,NA,"Rickie Lambert · 23&rsquor; Jason Puncheon · 45&rsquor; Anton Ferdinand (OG) · 83&rsquor;","0","0","https://fbref.com/en/matches/df7f93cb/Queens-Park-Rangers-Southampton-November-17-2012-Premier-League","Southampton","Away",90,FALSE,2,"Substitute","Jay Rodriguez for Rickie Lambert","1:3",NA
"959","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Newcastle United","Home",46,FALSE,2,"Substitute","Shola Ameobi for Shane Ferguson","0:0",NA
"960","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Swansea City","Away",58,FALSE,2,"Goal","Michu","0:1",NA
"961","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Swansea City","Away",62,FALSE,2,"Substitute","Wayne Routledge for Nathan Dyer","0:1",NA
"962","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Swansea City","Away",66,FALSE,2,"Substitute","Kemy Agustien for Itay Shechter","0:1",NA
"963","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Newcastle United","Home",74,FALSE,2,"Substitute","Gaël Bigirimana for Danny Simpson","0:1",NA
"964","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Newcastle United","Home",79,FALSE,2,"Substitute","Sylvain Marveaux for Sammy Ameobi","0:1",NA
"965","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Swansea City","Away",82,FALSE,2,"Substitute","Danny Graham for Michu","0:1",NA
"966","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Swansea City","Away",87,FALSE,2,"Goal","Jonathan de Guzmán","0:2",NA
"967","Premier League","Premier League (Matchweek 12)","Newcastle United","4-4-2",1,NA,"Demba Ba · 90&rsquor;","1","0","Swansea City","4-2-3-1",2,NA,"Michu · 58&rsquor; Jonathan de Guzmán · 87&rsquor;","3","0","https://fbref.com/en/matches/ee5f29be/Newcastle-United-Swansea-City-November-17-2012-Premier-League","Newcastle United","Home",90,FALSE,2,"Goal","Demba Ba","1:2",NA
"968","Premier League","Premier League (Matchweek 12)","Arsenal","4-2-3-1",5,NA,"Per Mertesacker · 24&rsquor; Lukas Podolski · 42&rsquor; Olivier Giroud · 45&rsquor; Santi Cazorla · 60&rsquor; Theo Walcott · 90&rsquor;","1","0","Tottenham Hotspur","4-4-2",2,NA,"Emmanuel Adebayor · 10&rsquor; Emmanuel Adebayor · 18&rsquor; Gareth Bale · 71&rsquor;","2","1","https://fbref.com/en/matches/f39b2855/North-London-Derby-Arsenal-Tottenham-Hotspur-November-17-2012-Premier-League","Tottenham Hotspur","Away",10,FALSE,1,"Goal","Emmanuel Adebayor","0:1",NA
"969","Premier League","Premier League (Matchweek 12)","Arsenal","4-2-3-1",5,NA,"Per Mertesacker · 24&rsquor; Lukas Podolski · 42&rsquor; Olivier Giroud · 45&rsquor; Santi Cazorla · 60&rsquor; Theo Walcott · 90&rsquor;","1","0","Tottenham Hotspur","4-4-2",2,NA,"Emmanuel Adebayor · 10&rsquor; Emmanuel Adebayor · 18&rsquor; Gareth Bale · 71&rsquor;","2","1","https://fbref.com/en/matches/f39b2855/North-London-Derby-Arsenal-Tottenham-Hotspur-November-17-2012-Premier-League","Tottenham Hotspur","Away",18,FALSE,1,"Red Card","Emmanuel Adebayor","0:1",NA
